sim_rmse,sim_r,participant,alpha
0.179846669,0.539271027,faow1,0.022505842
0.164018927,0.640454322,faow1,0.004846554
0.213448631,0.125020848,faow1,0.001291293
0.169217891,0.609968008,faow1,0.005103385
0.176944632,0.559825673,faow1,0.002718606
0.212774925,0.08478923,faow1,1.26E-20
0.173551866,0.582673611,faow1,0.003796853
0.176445657,0.563267403,faow1,0.000725323
0.181407842,0.527866967,faow1,4.92E-21
0.213534671,0.010759008,faow1,0.00357537
0.172781973,0.587646641,faow1,7.18E-05
0.178452733,0.549226876,faow1,0.003212328
0.164140524,0.639677967,faow1,0.000557472
0.180110105,0.537298019,faow1,0.002545832
0.180594465,0.533660377,faow1,0.000919986
0.180702155,0.532867496,faow1,1.68E-05
0.170162307,0.604176527,faow1,0.000636173
0.168351338,0.615207858,faow1,0.002690918
0.181029618,0.532797606,faow1,0.005773702
0.177599747,0.55525762,faow1,0.030514854
0.181095845,0.529932888,faow1,0
0.166328616,0.627474157,faow1,0.003285275
0.175005056,0.573038275,faow1,0.001709719
0.172462265,0.589722513,faow1,7.22E-05
0.172700732,0.588186915,faow1,0.000623986
0.167603235,0.619664857,faow1,0.006990946
0.175718955,0.568345577,faow1,0.000668888
0.173737354,0.581598597,faow1,0.013033844
0.174461512,0.576664053,faow1,0.002087518
0.180762415,0.532656728,faow1,0.001935054
0.165609508,0.63133395,faow1,0.000923441
0.170434499,0.602572118,faow1,0.002732323
0.181279051,0.528702737,faow1,2.17E-19
0.212774933,0.084790303,faow1,9.05E-17
0.213473939,0.069185134,faow1,0.002666906
0.181367758,0.527888488,faow1,0
0.169624808,0.607482175,faow1,0.1
0.175726484,0.568186414,faow1,0.001810074
0.167591733,0.619753185,faow1,0.000909559
0.166461357,0.626515259,faow1,0.004495056
0.16984734,0.606171665,faow1,0.002076743
0.172889813,0.586970233,faow1,0.003857276
0.175376735,0.570591766,faow1,7.23E-05
0.180408881,0.535028737,faow1,0.000122353
0.166720165,0.627562009,faow1,0.001842197
0.17523353,0.57156691,faow1,0.00033404
0.16926308,0.609696835,faow1,0.002983476
0.173716386,0.581573437,faow1,0.007016495
0.177375612,0.556831992,faow1,0.004417563
0.178274929,0.550491153,faow1,0.006299907
0.175404382,0.570402646,faow1,8.10E-05
0.181106311,0.529880662,faow1,0
0.213507356,0.081135094,faow1,0.000615718
0.178620184,0.548057855,faow1,4.29E-05
0.145648571,0.731303205,faow1,0.009195397
0.168257432,0.615766984,faow1,0.000208546
0.17768438,0.554662338,faow1,0.007477824
0.168364483,0.615153851,faow1,0.001516999
0.175018325,0.573097392,faow1,5.82E-05
0.176847171,0.561014329,faow1,0.000309424
0.165871492,0.629800199,faow1,0.011219185
0.174577557,0.575892792,faow1,0.003692197
0.178329246,0.550111551,faow1,0.024687257
0.180016103,0.537925549,faow1,3.31E-05
0.213473569,0.06951292,faow1,0.002027117
0.187263015,0.504317642,faow1,1.76E-05
0.16868962,0.613201558,faow1,0.000301625
0.169599309,0.607639995,faow1,0.000619212
0.171144068,0.598072561,faow1,0.007874424
0.161277354,0.655444493,faow1,0.000671775
0.177717132,0.554445295,faow1,0.001235845
0.171887811,0.593370869,faow1,0.002184496
0.171561962,0.595790393,faow1,6.85E-05
0.172128692,0.591903181,faow1,0.000936191
0.17149883,0.598109075,faow1,0.001318522
0.174793221,0.57445466,faow1,0.001519354
0.213457637,0.070472909,faow1,0.003808318
0.174536788,0.576177807,faow1,0.000196195
0.175394115,0.570462184,faow1,3.55E-05
0.172564555,0.589045402,faow1,0.099224183
0.212774552,0.084790327,faow1,3.08E-18
0.161339719,0.655111895,faow1,0.00325656
0.171107843,0.59848545,faow1,0.001785904
0.208989298,0.205424867,faow1,0.003916973
0.168881587,0.612009553,faow1,0.005161495
0.167512739,0.620201203,faow1,0.000100497
0.202747239,0.329036809,faow1,3.23E-05
0.160196286,0.66124782,faow1,0.003681169
0.17347332,0.583177054,faow1,0.000855015
0.151049707,0.706865052,faow1,0.015275208
0.16132738,0.655233841,faow1,0.000473609
0.176732097,0.561296588,faow1,0.005782816
0.181944665,0.523521664,faow1,4.44E-05
0.169596123,0.607781159,faow1,0.001479115
0.213475076,0.194952136,faow1,0.024449064
0.095852779,0.745073437,fax28,0.00701168
0.097618579,0.733958672,fax28,2.47E-05
0.089226768,0.783887121,fax28,0.000152602
0.094524982,0.753241052,fax28,0.003459266
0.098921622,0.725363901,fax28,0.005582575
0.095276847,0.748620818,fax28,0.002991666
0.089063396,0.784786557,fax28,0.001124001
0.09528817,0.748604273,fax28,5.69E-05
0.096208511,0.742825686,fax28,0.001813845
0.095383309,0.747960063,fax28,5.12E-05
0.092450318,0.765596278,fax28,0.001861615
0.090544246,0.776537043,fax28,0.000693064
0.09383577,0.757865355,fax28,0.003636654
0.098116976,0.730706626,fax28,1.97E-05
0.09781846,0.732589207,fax28,0.00146589
0.092684457,0.764223234,fax28,0.001468808
0.096311893,0.742176548,fax28,0.000129499
0.09602458,0.743982445,fax28,0.001546581
0.092306065,0.766443803,fax28,0.001231274
0.087337594,0.794123587,fax28,0.000356731
0.094267926,0.754781921,fax28,0.002029337
0.093292191,0.760623609,fax28,0.000204343
0.086017917,0.801074454,fax28,0.00305878
0.088743098,0.786542576,fax28,0.002367578
0.098679089,0.72696409,fax28,9.77E-06
0.0959816,0.744246276,fax28,0.008802473
0.092522736,0.765178111,fax28,9.60E-06
0.087782475,0.791749373,fax28,0.002471856
0.096051621,0.743808017,fax28,0.000139232
0.098373184,0.728967859,fax28,0
0.09331726,0.7604814,fax28,0.000739755
0.092017191,0.768118379,fax28,0.001732148
0.091539159,0.770869508,fax28,0.002038885
0.090872262,0.774680709,fax28,0.001910884
0.095482569,0.747388784,fax28,0.001976253
0.089024364,0.785004661,fax28,0.000949115
0.097227709,0.736371051,fax28,3.16E-05
0.094637702,0.752554723,fax28,3.62E-05
0.097511119,0.734564602,fax28,2.60E-05
0.089998287,0.779605867,fax28,0.000297922
0.091692889,0.769984782,fax28,0.001666152
0.088052133,0.790292609,fax28,0.003884147
0.087259526,0.794540621,fax28,0.000730677
0.09259313,0.7647512,fax28,0.002551037
0.094060438,0.756027724,fax28,0.002148684
0.086799386,0.796975659,fax28,0.000192418
0.097836918,0.732453093,fax28,0.000485293
0.093706507,0.758176768,fax28,0.001659177
0.095942319,0.744489604,fax28,0.002880229
0.085948068,0.80143055,fax28,0.001148421
0.092395453,0.765938267,fax28,6.59E-06
0.098154552,0.730392226,fax28,0.000996348
0.098211964,0.730017303,fax28,1.33E-05
0.089631401,0.781650252,fax28,0.002057142
0.093567661,0.7589849,fax28,0.000808483
0.094326376,0.75450154,fax28,0.004223781
0.098166519,0.730314933,fax28,9.89E-06
0.097401828,0.735316597,fax28,0.004037857
0.09500232,0.750330735,fax28,0.001282968
0.09549111,0.747315212,fax28,0.001902323
0.099888645,0.71891897,fax28,1.20E-05
0.096861555,0.738871497,fax28,0.001171052
0.085977978,0.80127597,fax28,0.000498922
0.091688684,0.770012034,fax28,0.001702382
0.097950441,0.731716723,fax28,1.63E-05
0.089254131,0.783742235,fax28,0.003503795
0.089280748,0.783604009,fax28,0.003310835
0.092639269,0.76447942,fax28,0.001838657
0.094184945,0.755279034,fax28,0.003018553
0.093263181,0.76081835,fax28,6.33E-05
0.091609964,0.770461624,fax28,0.000158798
0.090095562,0.779060191,fax28,0.000286977
0.095630657,0.746429268,fax28,0.000957298
0.092003372,0.768202578,fax28,0.001073397
0.097397933,0.735282448,fax28,3.74E-05
0.088959163,0.785361636,fax28,0.000222722
0.091129154,0.773216936,fax28,0.002979886
0.088752211,0.786508149,fax28,0.002087062
0.091139247,0.773159949,fax28,0.000667439
0.089080164,0.784707257,fax28,0.002876185
0.099210011,0.723452665,fax28,0.001035141
0.09476579,0.751750457,fax28,0.000416754
0.092397469,0.765975108,fax28,1.53E-05
0.09222597,0.766893658,fax28,0.001778955
0.094289825,0.754659331,fax28,0.003949904
0.089074663,0.784734692,fax28,0.000576518
0.092582088,0.765359,fax28,2.33E-06
0.095234598,0.748970737,fax28,4.94E-05
0.095878466,0.744891627,fax28,4.44E-05
0.087585382,0.792822152,fax28,0.006806351
0.095191774,0.749140633,fax28,0.001588258
0.09411534,0.755717727,fax28,0.003369607
0.090561026,0.776442979,fax28,0.00155476
0.093313447,0.760508921,fax28,0.000487476
0.090558165,0.776458935,fax28,0.00426156
0.093417603,0.75989339,fax28,6.34E-05
0.095233673,0.748882065,fax28,0.003726531
0.093134541,0.761564973,fax28,9.53E-05
0.092775752,0.764064768,fax28,0.004053925
0.096728111,0.739548607,fax28,0.001293859
0.104816237,0.602826482,fpt0a,0
0.11344195,0.50428326,fpt0a,6.44E-05
0.111218888,0.532191169,fpt0a,0.005939668
0.115809028,0.472069613,fpt0a,6.33E-06
0.114787644,0.486324727,fpt0a,0.003386216
0.11399254,0.497089373,fpt0a,0.010461724
0.109635924,0.550896387,fpt0a,6.75E-05
0.104830444,0.602669546,fpt0a,4.12E-17
0.106260063,0.587987375,fpt0a,0.00011271
0.116076799,0.468247862,fpt0a,4.79E-22
0.10506642,0.60028124,fpt0a,1.08E-05
0.104661267,0.604365664,fpt0a,0.000118869
0.116067116,0.46838164,fpt0a,3.92E-21
0.103692311,0.613967943,fpt0a,0.027539543
0.104982101,0.60114101,fpt0a,0
0.104869633,0.602274466,fpt0a,1.61E-18
0.116191516,0.466592859,fpt0a,3.63E-16
0.104725166,0.603728368,fpt0a,2.04E-20
0.105565073,0.595191857,fpt0a,0.000418852
0.107161712,0.578912186,fpt0a,0.017351872
0.115106761,0.482240587,fpt0a,0.00702379
0.111235185,0.532023843,fpt0a,0.001644625
0.103771774,0.613190573,fpt0a,0.011593604
0.105704401,0.593752712,fpt0a,0.004021173
0.114938306,0.484235925,fpt0a,0.021694669
0.103851918,0.61240658,fpt0a,2.57E-05
0.103373777,0.617076367,fpt0a,0.000116977
0.104901213,0.601957831,fpt0a,5.79E-19
0.10219328,0.628369347,fpt0a,1.16E-05
0.116216086,0.466236919,fpt0a,0
0.11067821,0.538681823,fpt0a,0.001497889
0.104872514,0.602247059,fpt0a,0
0.112107336,0.522022075,fpt0a,0.007351024
0.115108294,0.481976864,fpt0a,4.19E-05
0.109438185,0.553171152,fpt0a,0.000611889
0.099304328,0.654653912,fpt0a,0.001644529
0.108441323,0.56460747,fpt0a,0.004580895
0.113472861,0.503864809,fpt0a,0.004002429
0.103918262,0.611750647,fpt0a,0.004728591
0.103007225,0.620655467,fpt0a,1.37E-05
0.104629035,0.60471255,fpt0a,9.08E-06
0.111699438,0.526328646,fpt0a,0.007573455
0.110727514,0.538095762,fpt0a,0.000658987
0.103107081,0.619652576,fpt0a,0.00188549
0.111279041,0.5314783,fpt0a,9.41E-05
0.110438385,0.541527367,fpt0a,0.016483506
0.115845179,0.471563995,fpt0a,3.34E-06
0.116066558,0.468385681,fpt0a,1.23E-05
0.115939722,0.47020544,fpt0a,0
0.104783604,0.60313757,fpt0a,0
0.112924995,0.51101462,fpt0a,1.10E-06
0.111990691,0.522744612,fpt0a,2.38E-20
0.116081702,0.468188644,fpt0a,0
0.103147069,0.619272447,fpt0a,5.98E-06
0.114541485,0.489664259,fpt0a,4.91E-05
0.116113682,0.467714763,fpt0a,0
0.107898644,0.570471614,fpt0a,0.004293612
0.103360846,0.617388989,fpt0a,0.002655936
0.104845649,0.602513233,fpt0a,9.95E-18
0.116034783,0.468843089,fpt0a,0
0.115849428,0.471557556,fpt0a,0.002945115
0.109812885,0.548871937,fpt0a,1.74E-05
0.108448275,0.564354032,fpt0a,7.49E-05
0.104828233,0.602694229,fpt0a,0.007553844
0.107042504,0.579728119,fpt0a,0.001340086
0.104345511,0.607521542,fpt0a,0.007940368
0.111026563,0.534516591,fpt0a,2.71E-05
0.116109892,0.467765463,fpt0a,2.55E-06
0.104670276,0.604277504,fpt0a,2.26E-05
0.110642123,0.539116755,fpt0a,6.36E-05
0.104996004,0.601001258,fpt0a,0
0.115820731,0.471903278,fpt0a,2.81E-05
0.110677123,0.538696301,fpt0a,0.002490363
0.111520418,0.528536873,fpt0a,2.50E-05
0.111532316,0.529798743,fpt0a,0.00153475
0.109154908,0.556410121,fpt0a,0.003292413
0.109821501,0.54914719,fpt0a,0.00160453
0.106221627,0.588381156,fpt0a,0.012265207
0.115698058,0.473633898,fpt0a,0.011345129
0.104987203,0.601089532,fpt0a,0
0.100894873,0.640434508,fpt0a,2.45E-05
0.099635033,0.65173612,fpt0a,0.007171155
0.104917683,0.601799271,fpt0a,0
0.110336217,0.543283574,fpt0a,0.003378918
0.112656765,0.514377342,fpt0a,8.35E-06
0.108595061,0.562820691,fpt0a,3.04E-05
0.106932642,0.58086912,fpt0a,0.002288688
0.102478688,0.625702907,fpt0a,6.16E-06
0.111335401,0.53077774,fpt0a,0.005901199
0.101548275,0.634463729,fpt0a,1.10E-05
0.109985489,0.546841188,fpt0a,0.014080354
0.115557101,0.475670945,fpt0a,0.001232129
0.095756659,0.68460508,fpt0a,0.000103403
0.115803341,0.472142414,fpt0a,1.81E-05
0.102379739,0.626695528,fpt0a,3.84E-06
0.116102126,0.467881122,fpt0a,4.15E-19
0.104501227,0.605968628,fpt0a,2.10E-05
0.115876796,0.471100382,fpt0a,1.93E-05
0.116023527,0.46901102,fpt0a,1.29E-05
0.114269264,0.493324635,fpt0a,0.008845104
0.057539486,0.652638802,h647a,2.94E-05
0.058010262,0.645376264,h647a,1.76E-20
0.057955239,0.646225784,h647a,1.46E-06
0.057956165,0.646214189,h647a,0
0.054620522,0.694764514,h647a,0.003616447
0.053588182,0.708571265,h647a,0.000377365
0.057042918,0.66015825,h647a,0.00033385
0.057992941,0.645639528,h647a,5.14E-21
0.057359559,0.655377772,h647a,0.015272541
0.054722053,0.693379355,h647a,0.000112186
0.057425006,0.65438171,h647a,0.000198789
0.055846922,0.677742747,h647a,0.002685164
0.057964705,0.646082336,h647a,7.03E-07
0.057485071,0.653467164,h647a,0.003136586
0.05465761,0.694267926,h647a,0.003865041
0.057953054,0.646257259,h647a,1.11E-20
0.057962498,0.64612053,h647a,2.17E-20
0.057454274,0.653934931,h647a,0.001356691
0.054432721,0.697320121,h647a,0.027548243
0.055224524,0.686440335,h647a,8.16E-05
0.057966774,0.64605211,h647a,2.73E-21
0.05804232,0.64487278,h647a,5.49E-05
0.057554064,0.652422573,h647a,0.005996391
0.059039035,0.629000021,h647a,0
0.057443546,0.654124079,h647a,4.33E-05
0.054347194,0.69850202,h647a,0.004354235
0.054865705,0.691646266,h647a,0.003063849
0.057952573,0.646265975,h647a,0
0.056986597,0.660995855,h647a,0.003957358
0.055995989,0.675513815,h647a,0.002748987
0.057961439,0.64613073,h647a,7.89E-20
0.05795046,0.646298949,h647a,2.57E-06
0.057976483,0.645917069,h647a,0
0.05669166,0.665378656,h647a,0.000411177
0.055341238,0.684817739,h647a,0.008406521
0.051420366,0.735898674,h647a,0.00017524
0.057958878,0.646178648,h647a,1.89E-20
0.055756041,0.678979489,h647a,0.004006795
0.057973549,0.645967973,h647a,3.49E-06
0.057199288,0.657803011,h647a,0.003962555
0.056863778,0.662827358,h647a,4.71E-05
0.057169063,0.658266044,h647a,9.94E-05
0.055248444,0.686103883,h647a,9.28E-05
0.057681677,0.65046765,h647a,2.31E-05
0.057451046,0.65402888,h647a,0.001997188
0.054281331,0.699377925,h647a,0.000368003
0.057942371,0.646426376,h647a,0.004212297
0.057330852,0.655984318,h647a,0.001618126
0.053140288,0.714393188,h647a,0.000904373
0.054036872,0.702976802,h647a,0.006729104
0.057667329,0.650712747,h647a,0.002385464
0.057889945,0.647238549,h647a,0.005172542
0.056024999,0.675095901,h647a,7.36E-05
0.057969285,0.646012245,h647a,0
0.057087881,0.659486621,h647a,0.002927861
0.057701256,0.650174352,h647a,2.82E-05
0.05797437,0.645961104,h647a,0
0.057909551,0.646935784,h647a,1.59E-05
0.057955242,0.646225823,h647a,4.86E-22
0.056903979,0.662231329,h647a,0.005335478
0.057836393,0.648068105,h647a,0.002564062
0.057952614,0.646264927,h647a,6.06E-14
0.057954927,0.646231085,h647a,1.38E-20
0.057973071,0.645972937,h647a,0
0.057796415,0.648690884,h647a,4.10E-05
0.05700118,0.660780849,h647a,0.005655878
0.057988805,0.64570999,h647a,1.44E-19
0.055906027,0.676803335,h647a,0.000399401
0.058137445,0.643406851,h647a,3.69E-19
0.054397091,0.697799327,h647a,0.00024263
0.057964505,0.646096066,h647a,0
0.056724469,0.664890091,h647a,0.000217779
0.055244453,0.686158346,h647a,0.001665938
0.056700221,0.665293431,h647a,0.000264717
0.057962832,0.646109896,h647a,2.41E-20
0.057957493,0.646188385,h647a,0
0.057387617,0.655017454,h647a,0.000356693
0.055662832,0.680272331,h647a,0.010992056
0.057958818,0.646175081,h647a,0
0.057956579,0.646203328,h647a,0
0.05702994,0.660345008,h647a,0.000544521
0.057553904,0.652415041,h647a,3.33E-05
0.056352074,0.670358939,h647a,0.003406327
0.057650306,0.65093561,h647a,2.46E-05
0.05782899,0.648189163,h647a,0.000121621
0.048823432,0.765992463,h647a,0.002574759
0.057973042,0.645951444,h647a,1.75E-21
0.057316902,0.656029129,h647a,0.00358416
0.057853782,0.647797856,h647a,1.61E-05
0.055234201,0.686348902,h647a,0.00222523
0.05796313,0.646100408,h647a,0
0.051446379,0.73557921,h647a,0.006594417
0.05722171,0.657460088,h647a,0.005326375
0.057961038,0.646139678,h647a,1.24E-19
0.057750199,0.649401683,h647a,2.98E-05
0.057472282,0.653661476,h647a,3.78E-05
0.057504435,0.653169831,h647a,5.53E-05
0.05599635,0.675509178,h647a,0.002804315
0.057960211,0.646149949,h647a,9.27E-21
0.057990352,0.645709493,h647a,0
0.102545066,0.680836456,hvjjw,0.000893626
0.135293063,0.256703074,hvjjw,0
0.111543066,0.604212516,hvjjw,5.15E-05
0.117453005,0.544137783,hvjjw,1.44E-05
0.119137603,0.525034738,hvjjw,0.003237115
0.107315337,0.642186269,hvjjw,0.003870031
0.116358019,0.555937036,hvjjw,2.16E-05
0.135292679,0.256713469,hvjjw,0
0.104538228,0.665074464,hvjjw,7.92E-05
0.110434278,0.614522371,hvjjw,6.29E-05
0.115594726,0.564008272,hvjjw,0.002196562
0.116846698,0.550694362,hvjjw,1.41E-05
0.106782639,0.646972124,hvjjw,0.001139905
0.114941671,0.570777009,hvjjw,0.012173442
0.106713044,0.647199491,hvjjw,9.71E-05
0.110236925,0.616322537,hvjjw,0.001188428
0.13529028,0.256778595,hvjjw,0
0.108777415,0.629415273,hvjjw,0.000724806
0.109796528,0.62032149,hvjjw,0.003155884
0.139908651,0.145280186,hvjjw,0.059469275
0.113050145,0.589759126,hvjjw,0.00894843
0.114942274,0.570772737,hvjjw,3.07E-05
0.104993968,0.661388906,hvjjw,0.001506428
0.135286269,0.256896599,hvjjw,9.58E-21
0.116219162,0.557446997,hvjjw,9.32E-05
0.110682182,0.612431481,hvjjw,0.004298862
0.113389892,0.586404767,hvjjw,5.53E-05
0.11049326,0.613976057,hvjjw,0.004598717
0.119216095,0.52412524,hvjjw,0
0.139842548,0.12093091,hvjjw,0.003370965
0.11369724,0.58336165,hvjjw,0.000231843
0.107540548,0.64037599,hvjjw,0.002230737
0.114864072,0.571628469,hvjjw,0.001804628
0.116281308,0.556755755,hvjjw,2.22E-05
0.108015643,0.636415441,hvjjw,0.002031043
0.120631833,0.507329516,hvjjw,0.026153804
0.109517325,0.622896523,hvjjw,0.005867641
0.114320205,0.57711493,hvjjw,8.23E-05
0.114116236,0.579166466,hvjjw,3.85E-05
0.115198169,0.568130275,hvjjw,0.02436085
0.132145899,0.329923834,hvjjw,0.009053048
0.124403636,0.458492801,hvjjw,0.060608026
0.116796779,0.551232145,hvjjw,0.000245332
0.107080402,0.644173361,hvjjw,0.001879858
0.098204849,0.712753147,hvjjw,0.003170778
0.113093188,0.589319616,hvjjw,4.36E-05
0.114691972,0.573334258,hvjjw,0.002115753
0.111916808,0.600671261,hvjjw,0.000470778
0.103057107,0.67687912,hvjjw,0.003999462
0.118988998,0.52675588,hvjjw,4.20E-06
0.117057181,0.548399793,hvjjw,1.95E-05
0.112564547,0.59449215,hvjjw,0.002430701
0.114423297,0.576066322,hvjjw,0.006429111
0.114191888,0.578404896,hvjjw,0.002808129
0.117379513,0.544890938,hvjjw,1.02E-05
0.115824743,0.561842827,hvjjw,2.92E-05
0.111648257,0.603215249,hvjjw,0.006918428
0.112255202,0.597438021,hvjjw,5.89E-05
0.108912308,0.628238007,hvjjw,0.000322552
0.13887307,0.125793159,hvjjw,0.002996977
0.112040437,0.599507086,hvjjw,0.000473617
0.108023209,0.636008758,hvjjw,0.002423992
0.112881259,0.591390647,hvjjw,5.69E-05
0.117870352,0.539434815,hvjjw,0.029768795
0.106021391,0.652972731,hvjjw,1.51E-05
0.10646158,0.64931127,hvjjw,0.000535957
0.117698443,0.541345936,hvjjw,0.004382885
0.11036906,0.615110248,hvjjw,0.000565244
0.114066696,0.579677592,hvjjw,0.008620847
0.135295438,0.256640313,hvjjw,1.30E-20
0.11225809,0.597413064,hvjjw,0.008465127
0.114426224,0.576047988,hvjjw,3.33E-05
0.139840815,0.123822478,hvjjw,0.00324187
0.113934207,0.581371983,hvjjw,2.75E-05
0.107045334,0.644411923,hvjjw,0.002451204
0.115390317,0.566247588,hvjjw,0.001215653
0.111539004,0.604246308,hvjjw,0.01054305
0.120748158,0.505911464,hvjjw,0.1
0.135292832,0.256713106,hvjjw,7.52E-18
0.106667336,0.647663573,hvjjw,0.000982644
0.114415064,0.576171017,hvjjw,0.000429992
0.117619298,0.542236236,hvjjw,1.66E-05
0.11369916,0.583336949,hvjjw,0.019402693
0.111259747,0.606873469,hvjjw,4.90E-05
0.135292755,0.256713489,hvjjw,0
0.11394738,0.580862254,hvjjw,5.38E-05
0.115405266,0.565983091,hvjjw,0.025784004
0.115526335,0.564724713,hvjjw,0.015519744
0.135292748,0.256713469,hvjjw,3.51E-21
0.104091192,0.668634289,hvjjw,0.000974017
0.115478554,0.565664855,hvjjw,0.006336572
0.100899628,0.693763675,hvjjw,0.002770509
0.105533032,0.657002546,hvjjw,0.000120615
0.10710569,0.643877628,hvjjw,0.002235345
0.107089426,0.644559365,hvjjw,1.13E-05
0.111665995,0.603055685,hvjjw,6.68E-05
0.113550719,0.584824488,hvjjw,0.000753436
0.135292841,0.256709552,hvjjw,6.30E-19
0.100647591,0.695021684,hvjjw,5.74E-05
0.109159416,0.626029415,hvjjw,0.012921997
0.185002423,0.807833862,hxal4,7.05E-06
0.171233215,0.838117825,hxal4,1.65E-05
0.175744191,0.828551321,hxal4,0.00601855
0.185372416,0.806972411,hxal4,0
0.185375433,0.806971035,hxal4,4.03E-09
0.185372724,0.80697173,hxal4,1.02E-09
0.185371874,0.806973758,hxal4,0
0.169612143,0.841424689,hxal4,0.000111398
0.175975105,0.828053351,hxal4,0.000449214
0.185371687,0.806974277,hxal4,0
0.17777856,0.824133613,hxal4,0.000816995
0.189662149,0.796797196,hxal4,2.37E-12
0.185372989,0.806972529,hxal4,0
0.178296385,0.822997311,hxal4,0.000437315
0.16719691,0.846315024,hxal4,0.000801183
0.170107612,0.840410908,hxal4,1.81E-05
0.185371823,0.806973941,hxal4,1.51E-21
0.172354098,0.835751703,hxal4,4.40E-05
0.185373452,0.806970651,hxal4,3.14E-09
0.1684793,0.843734568,hxal4,9.13E-05
0.172220177,0.836073954,hxal4,3.78E-05
0.177360837,0.825047528,hxal4,0.000549708
0.176154121,0.827667068,hxal4,0.000877429
0.171500589,0.837534979,hxal4,1.73E-05
0.176705123,0.826473539,hxal4,0.000341222
0.172314676,0.835866993,hxal4,5.22E-05
0.166424511,0.84785921,hxal4,0.000248168
0.175493215,0.829090484,hxal4,0.001366044
0.164384982,0.851888765,hxal4,0.000120733
0.185371686,0.806974134,hxal4,4.41E-15
0.185315317,0.807105665,hxal4,2.94E-06
0.177461195,0.824828437,hxal4,0.000546014
0.167472948,0.845761327,hxal4,0.000631387
0.16615895,0.848388555,hxal4,0.000726696
0.183793584,0.810630243,hxal4,0.000253816
0.185371915,0.806973522,hxal4,0
0.1840204,0.810107561,hxal4,1.44E-05
0.188580983,0.799401949,hxal4,5.93E-09
0.176024361,0.827946836,hxal4,4.80E-05
0.163812927,0.853013276,hxal4,0.000912206
0.185371742,0.806974306,hxal4,2.98E-20
0.185368611,0.806981321,hxal4,8.52E-07
0.166690665,0.847328085,hxal4,0.000737636
0.167571925,0.845561843,hxal4,0.006233112
0.170226006,0.840179933,hxal4,1.18E-05
0.185100139,0.807606583,hxal4,7.04E-06
0.185372119,0.806973498,hxal4,0
0.165792012,0.849120001,hxal4,0.000239235
0.185371957,0.806973657,hxal4,8.75E-21
0.189578561,0.796994056,hxal4,0
0.163451562,0.853709113,hxal4,0.00071772
0.185371711,0.806974046,hxal4,3.18E-20
0.185371699,0.806974032,hxal4,3.79E-23
0.180337661,0.818474549,hxal4,0.000426589
0.170459768,0.839691114,hxal4,5.48E-05
0.185371805,0.806973798,hxal4,2.43E-21
0.172996356,0.834401842,hxal4,0.000110932
0.185371743,0.806973993,hxal4,4.96E-21
0.162892331,0.854793563,hxal4,0.000490404
0.170186603,0.84026758,hxal4,8.25E-05
0.170286112,0.840040598,hxal4,2.49E-05
0.18537189,0.806973734,hxal4,0
0.168701475,0.843281301,hxal4,0.000109962
0.185371955,0.806974263,hxal4,0
0.165931635,0.848839816,hxal4,0.000393557
0.169413263,0.841830414,hxal4,5.15E-05
0.185371885,0.806974214,hxal4,1.89E-20
0.188570617,0.799422408,hxal4,1.01E-09
0.17510179,0.830041319,hxal4,0.000106654
0.177541269,0.824653235,hxal4,3.27E-05
0.180269544,0.818681567,hxal4,0.001462675
0.163791937,0.853062073,hxal4,0.00021599
0.1706688,0.839253689,hxal4,2.21E-05
0.185236144,0.807289993,hxal4,5.06E-06
0.182231805,0.814201401,hxal4,2.51E-05
0.179880324,0.81950048,hxal4,0.000545157
0.168893643,0.842888456,hxal4,0.000528196
0.177615197,0.824491105,hxal4,0.001542912
0.185371658,0.806974344,hxal4,2.09E-20
0.168804962,0.843072822,hxal4,0.000460097
0.1853723,0.80697274,hxal4,8.59E-10
0.16872008,0.843241879,hxal4,0.000139343
0.161253828,0.857940969,hxal4,0.000990111
0.185371916,0.80697377,hxal4,0
0.185376484,0.806972854,hxal4,4.00E-21
0.185371807,0.806973873,hxal4,5.39E-10
0.170153908,0.840311855,hxal4,0.002134467
0.171011807,0.838629057,hxal4,4.42E-05
0.18511135,0.807580626,hxal4,7.11E-06
0.185372055,0.806973268,hxal4,1.40E-21
0.169348444,0.841963922,hxal4,2.23E-05
0.184235687,0.809620688,hxal4,5.91E-05
0.185371787,0.806974315,hxal4,1.27E-11
0.175219879,0.829955163,hxal4,1.76E-05
0.169842177,0.840951925,hxal4,0.000475015
0.185371641,0.806974209,hxal4,0
0.185372166,0.80697342,hxal4,0
0.185371641,0.806974187,hxal4,0
0.185372607,0.806974353,hxal4,0
0.185371949,0.806974353,hxal4,8.15E-19
0.197049606,0.632644046,j49v1,0.007065473
0.194810077,0.643278151,j49v1,0.000172564
0.191486724,0.658501333,j49v1,6.75E-05
0.170522456,0.742193568,j49v1,0.015001469
0.192010345,0.656142025,j49v1,0.010902343
0.193553152,0.649118194,j49v1,8.90E-06
0.191982206,0.656295497,j49v1,0.002676575
0.188036858,0.67370399,j49v1,0.000483539
0.200516433,0.615589649,j49v1,0.002989617
0.187340417,0.676735612,j49v1,8.24E-05
0.195719696,0.639012201,j49v1,6.07E-05
0.193216734,0.650648885,j49v1,0.001368078
0.20264694,0.604762527,j49v1,4.28E-17
0.200098554,0.618085825,j49v1,0.00011715
0.190747149,0.66181038,j49v1,0.002006639
0.191491936,0.658506347,j49v1,5.49E-05
