r_true,r_shuffled,rmse_shuffled,rmse_true,subj,alpha,w_r,w_V,r2_true,r2_shuffled,r2_diff,r_diff,rmse_diff,alpha*w_V
0.5117284482431732,0.46598898966733754,0.1253678971281746,0.12029522097637328,hvjjw,2.5927189922757825e-06,0.4957732931341461,0.894157241480641,0.261866004741366,0.217145738491186,0.044720266250179996,0.04573945857583567,-0.005072676151801306,2.3182984620677813e-06
0.19878497407066748,0.7061824683470604,0.21302773466686759,0.30761686730337756,hxal4,0.00620201662822839,1.096513689167472,1.2063949896327978e-08,0.039515465916275944,0.49869367860074704,-0.4591782126844711,-0.507397494276393,0.09458913263650998,7.482081785914028e-11
0.39607278211072966,0.4352287181548571,0.227812082626287,0.2336932210104302,j49v1,0.0017639828719894233,9.865969278969938,0.3430383592796108,0.15687364872893353,0.18942403710672004,-0.03255038837778651,-0.039155936044127426,0.0058811383841431975,0.0006051137902045874
0.535920529407894,0.5508942675155621,0.23658847581519907,0.23991178403482352,jeu26,1.5446535206052265e-05,0.4384092314408935,2.2729944149780756,0.2872108138408374,0.30348449398150773,-0.01627368014067032,-0.01497373810766811,0.0033233082196244546,3.510988825411902e-05
0.7400516580756957,0.6848466006068079,0.27666080231174195,0.26525333185179606,jmzs9,0.0009897281643900268,2.0543242784086737,1.9910670097937522,0.5476764566205865,0.4690148663627007,0.07866159025788583,0.05520505746888782,-0.01140747045994589,0.00197061509678071
0.55208348891933,0.5665875075399012,0.056015454027139804,0.056851144622957824,jv7jg,0.00016221406767202954,0.4957732931341461,0.6027486425646658,0.30479617873734,0.32102140370027754,-0.016225224962937546,-0.014504018620571157,0.00083569059581802,9.777430909420863e-05
0.567774874015927,0.581442126528756,0.1843997597193305,0.18678905452578717,k02z1,0.0002937485540803543,4.520148926337197,3.1642296486825927,0.32236830756380175,0.3380749465022819,-0.015706638938480177,-0.013667252512829076,0.0023892948064566655,0.000929487884078699
0.3459318280219612,0.3532922484090563,0.12785917169315048,0.1286989749372803,kuoa6,0.00012216303836659408,5.792075989215151,5.227582164543851,0.11966882963861575,0.12481541278592635,-0.005146583147310604,-0.007360420387095112,0.0008398032441298275,0.0006386173205316935
0.641477751444052,0.6361423492079242,0.06693951177660092,0.06666059549887926,kwqcc,0.0002172367900498314,0.4957732931341461,0.8294997010528953,0.41149370559771686,0.4046770884557766,0.006816617141940262,0.005335402236127718,-0.0002789162777216553,0.00018019785240402572
0.6527385578852912,0.633440148358297,0.22311470754506693,0.22447592713762074,mbx6w,0.0006435329158269097,1.1311298371114706,0.7795318275945695,0.4260676249501697,0.4012464215521813,0.02482120339798838,0.019298409526994242,0.0013612195925538084,0.0005016543899918132
0.47275234690526385,0.48142997488099254,0.158676846011509,0.15967195955363792,mh0hn,1.1167198223124899e-05,0.4957732931341461,0.9927460667324186,0.22349478150443494,0.23177482071391312,-0.008280039209478174,-0.008677627975728686,0.000995113542128917,1.1086192112428498e-05
0.5471603367964398,0.5171705627275481,0.11925864152164474,0.11669647618938293,mrx1q,0.0007795389485003888,1.7988652196246138,1.20922084422507,0.2993844341631935,0.2674653909519288,0.03191904321126471,0.029989774068891695,-0.0025621653322618065,0.0009426347454119635
0.6032153666868131,0.5736289891740101,0.3680051135282533,0.3602623654592032,ms8r4,0.00022601845652675553,0.4957732931341461,0.5080006720098373,0.36386877860710637,0.3290502172207965,0.03481856138630984,0.02958637751280302,-0.0077427480690501205,0.00011481752780221801
0.6206266381464317,0.6282548809428019,0.13764108507438655,0.1387646275995279,n0htt,0.00044874024244892,1.035963030630957,1.160248499105369,0.3851774239769419,0.3947041954284542,-0.009526771451512317,-0.007628242796370199,0.0011235425251413522,0.0005206501927895388
0.7647325455502376,0.7357546198059524,0.08286260385790614,0.08017984420385704,njzz4,0.00019052052045038666,0.4957732931341461,1.1349629350676813,0.5848158662237463,0.5413348605658015,0.04348100565794477,0.02897792574428526,-0.0026827596540490994,0.00021623372908099304
0.5265829817233415,0.5415578606976149,0.1807820488310364,0.18373009097948068,nq3sp,0.0002487262203988895,0.0,1.3413034634638985,0.277289636640645,0.2932849164833773,-0.015995279842732302,-0.014974878974273409,0.0029480421484442687,0.00033361734087531547
0.04563992846161833,0.3186035173659201,0.19728750212012564,0.2126910879529692,nqfzn,0.0005009187795308902,0.8225900693481751,0.03772125234474298,0.002083003069981639,0.10150820127793614,-0.0994251982079545,-0.2729635889043017,0.01540358583284357,1.8895283686905382e-05
0.19727468574537893,0.2733858908623166,0.21761095693421095,0.22282996627126092,nyp52,0.0003922386357536249,2.989576839020444,1.187030942421219,0.03891730163593801,0.0747398453225825,-0.03582254368664449,-0.0761112051169377,0.005219009337049968,0.0004655993974526387
0.4664206200367484,0.45586575972766186,0.17678171306174711,0.1778263245460546,oveao,1.821296268252732e-05,0.4957732931341461,0.9243872852345901,0.2175481947954648,0.20781359089207832,0.009734603903386485,0.010554860309086533,0.0010446114843074839,1.6835831130180328e-05
0.34185260299392173,0.20962381992470394,0.18470223352996518,0.1778935966205339,pshnw,0.0012237246051214658,0.49241036395662285,0.19318813946088134,0.11686320217371986,0.04394214587982471,0.07292105629389514,0.1322287830692178,-0.006808636909431287,0.00023640907967591767
0.48854876988467855,0.3526842270653048,0.1665712508392229,0.15569733226996368,pu7uh,0.002310367284761122,1.2895980791889834,0.1952732753461045,0.2386799005558326,0.12438616402065146,0.11429373653518114,0.13586454281937377,-0.010873918569259206,0.0004511529869477904
0.6039603173911919,0.268908800883367,0.21654871927790334,0.18550039358343892,q22fa,0.000582103885595421,2.412155489881741,4.655575256214229,0.3647680649832693,0.07231194319253031,0.292456121790739,0.33505151650782494,-0.031048325694464418,0.002710028446324201
0.4134335963544013,0.37979672036542034,0.22799257748849006,0.22465635425030586,qrbxe,0.00023410972510858768,5.2072622914483295,2.6481134206954464,0.17092733859453402,0.1442455488003293,0.026681789794204713,0.03363687598898096,-0.003336223238184194,0.0006199491049753728
0.39854912730578357,0.38336033587897533,0.1740915277983224,0.1735036448735729,quzfn,9.540579864657586e-13,0.4957732931341461,0.8719175456292769,0.15884140687620169,0.14696514712524078,0.011876259750960905,0.015188791426808235,-0.000587882924749511,8.318598979472342e-13
0.544727642240391,0.3040890710051019,0.1867668730043964,0.16935797260304689,r1g8p,0.0017675877284320746,0.7732230795748702,0.27751189230319645,0.29672820422077545,0.09247016310474591,0.20425804111602952,0.24063857123528914,-0.017408900401349514,0.0004905266153290936
0.24317464414448514,0.1699604514240338,0.12529170168764978,0.12350585262622721,r4ron,0.008326778846540277,0.3099625932352813,0.0077043470378140655,0.05913390755479698,0.02888655504826135,0.030247352506535628,0.07321419272045135,-0.0017858490614225675,6.415239394087541e-05
0.5349951972337693,0.5385799441919923,0.1305880517497104,0.13133282716085212,re1sg,0.0013177970698050054,10.950326439493251,0.18412132843173448,0.28621986106319974,0.29006835628584954,-0.003848495222649795,-0.003584746958222973,0.0007447754111417348,0.00024263454709594473
0.662931896610094,0.6718786470261255,0.11779709717753757,0.11939948418566905,rq280,0.001164685021612283,0.7151416865574853,0.9733094520231756,0.43947869954305635,0.451420916329657,-0.011942216786600623,-0.008946750416031546,0.0016023870081314784,0.0011335989401650517
0.4258755915323347,0.42320157310960327,0.1383211176048764,0.13861546839384306,rsw55,3.617172455973806e-05,0.4371804236169039,2.3543937118391605,0.18137001946301598,0.17909957148244288,0.0022704479805731037,0.0026740184227314057,0.00029435078896666855,8.51624808498254e-05
0.27240650827542484,0.2738336377474335,0.07821933223229754,0.07849496953016985,s4tsr,0.0012219018644635577,0.528495372469161,0.07215421850455996,0.07420530575080911,0.07498486116199266,-0.0007795554111835468,-0.0014271294720086813,0.0002756372978723054,8.816537411963274e-05
0.5050804720140714,0.4831461739528617,0.11169794323169727,0.10986651379855376,sdx2b,1.6334191626938604e-05,0.4957732931341461,0.7304061438699723,0.2551062832099571,0.23343022540528888,0.02167605780466822,0.021934298061209667,-0.0018314294331435027,1.1930593919465414e-05
0.5791266371570855,0.5331406170071694,0.22787457214986287,0.22160075098414275,tg4o2,0.000878439048849068,0.4957307028824357,0.28973381694168565,0.3353876618648745,0.2842389175027853,0.051148744362089216,0.04598602014991604,-0.006273821165720117,0.00025451349857366434
0.4576475570344918,0.4577469603341266,0.10633052285967462,0.1065498933995844,u0pc9,0.0014213118081643492,1.6678851611909868,0.2522298388749896,0.20944128645963841,0.20953227969513247,-9.099323549405236e-05,-9.940329963481487e-05,0.00021937053990978006,0.00035849724836441393
0.4555816696376783,0.43928355101387234,0.20988738042227506,0.2112421613661478,wtr4q,0.001423067246490093,4.428074899724885e-15,0.48951654017867113,0.20755465770985468,0.19297003819135738,0.014584619518497294,0.01629811862380598,0.0013547809438727298,0.0006966149549434185
0.4970881777192818,0.37550175774418937,0.11224050617419352,0.1069391059976906,xj6bc,0.0002447930244447199,0.43846430784659535,1.8667541070586209,0.2470966564282763,0.14100157006897587,0.10609508635930043,0.12158641997509245,-0.005301400176502921,0.0004569683837614822
0.09656878204926052,0.10789711983704957,0.09093367609845754,0.09112427633429483,z19vf,0.0003284057648266926,0.8844714727368369,0.22589516897408327,0.00932552966647758,0.011641788469130636,-0.002316258802653055,-0.01132833778778905,0.00019060023583729324,7.418527573758878e-05
0.021871732702580488,0.2964074870979001,0.1952052693333465,0.21892211714324514,zouzq,0.0020115881915981873,0.5496624778787091,0.0044463474508892615,0.0004783726914131288,0.08785739840769181,-0.08737902571627869,-0.27453575439531963,0.023716847809898634,8.94422002795154e-06
0.6827104575392541,0.3382917361623423,0.2106623877246533,0.1642798958211004,zv0ou,4.528859748976353e-06,3.2827885061146778,16.082677715916695,0.46609356883345765,0.11444129875573182,0.3516522700777258,0.34441872137691176,-0.0463824919035529,7.283619176337407e-05
