,res,rmse_fit,rmse_pred,participant,testPair
10,"     fun: 0.13054180518398006
     jac: array([ 2.41788235e-02,  2.62029469e-04, -1.52388588e-04, -7.40375370e-04,
        1.87015161e-04,  6.63381070e-05, -3.93120013e-03,  6.92028552e-05,
        6.76251948e-05,  0.00000000e+00, -9.80962068e-05, -7.70837069e-05,
        1.35472044e-04,  7.31814653e-05,  2.11801380e-04,  7.36471266e-05,
       -2.26736069e-04, -2.02653930e-04, -1.77145004e-04,  2.32633203e-04,
        1.78366899e-05, -2.81929970e-05, -1.19892880e-04, -2.09014863e-04])
 message: 'Optimization terminated successfully'
    nfev: 2468
     nit: 98
    njev: 98
  status: 0
 success: True
       x: array([ 0.00636428,  2.74385608,  0.37029419,  0.40277812,  1.30670006,
        0.68064701,  0.08289147, -0.31544911, -2.50942742,  0.44081838,
       -1.1909923 ,  0.60519525,  0.817885  ,  0.95422637,  1.59350189,
        0.66023833,  0.63585976,  0.79626197, -1.23213996,  1.36103842,
        0.68957516,  0.7119941 ,  1.15782652,  0.83695412])",0.13054180518398006,0.03927880073027024,0xmq6,37_101_
11,"     fun: 0.12447722505504172
     jac: array([-4.73088529e-02,  3.12933698e-05, -7.68154860e-06,  3.14618461e-04,
       -7.82990828e-05, -5.12205064e-04, -6.24817051e-03, -4.04573977e-04,
       -1.68942846e-04,  0.00000000e+00,  1.87945552e-04, -4.73950058e-05,
        4.80221584e-04,  8.41245055e-04, -1.24446116e-04, -9.05264169e-05,
        1.06481835e-04, -5.43687493e-05, -1.87110156e-04, -3.05627473e-04,
       -1.39955431e-04,  1.46393664e-04,  1.59746036e-04,  1.91137195e-04])
 message: 'Optimization terminated successfully'
    nfev: 2805
     nit: 111
    njev: 111
  status: 0
 success: True
       x: array([ 0.00547018,  1.57851057,  1.01935251,  0.41504239,  1.31420446,
       -0.36373723,  0.04855465, -1.05164158, -0.7169418 ,  0.44079822,
       -0.85821606,  0.80973333,  1.11125639,  0.44124168,  1.56264409,
       -0.32710568, -1.04401739,  1.74930462,  0.39240733,  1.62665675,
        0.87707274,  0.40420301,  1.15954807,  0.47472511])",0.12447722505504172,0.2131995203744943,0xmq6,92_57_
12,"     fun: 0.12838167888199276
     jac: array([ 5.13401069e-03,  1.16130337e-04, -1.38984993e-04, -1.82151794e-04,
       -3.02903354e-05, -1.52394176e-04,  1.82548538e-04,  8.36700201e-06,
        2.97073275e-05,  0.00000000e+00,  1.48689374e-04,  5.81145287e-05,
       -5.95860183e-06, -2.03792006e-05, -6.01541251e-05,  1.10009685e-04,
       -2.07670033e-04,  1.32728368e-04, -9.66060907e-05, -2.56001949e-05,
        2.77310610e-05, -5.00474125e-05,  2.15705484e-04, -8.46609473e-05])
 message: 'Optimization terminated successfully'
    nfev: 2887
     nit: 115
    njev: 115
  status: 0
 success: True
       x: array([ 0.00645664,  5.51851752,  0.45875905,  0.29164271,  3.1092703 ,
        0.85870912,  1.42210871, -1.83737437, -5.25319551,  0.43478894,
       -3.83236939,  0.14696114,  1.4206702 ,  2.00545347,  3.82433151,
        0.75338379,  1.24819605,  1.2115066 , -3.87398615,  3.33979727,
        1.069131  ,  1.04896005,  2.65866014,  1.29478974])",0.12838167888199276,0.1895199603455442,0xmq6,37_41_
13,"     fun: 0.11033881321567203
     jac: array([ 3.50452773e-02,  2.34414823e-04, -2.17706896e-04, -3.81271355e-04,
       -3.31596471e-04,  1.74119137e-04, -8.95158667e-03,  1.07379630e-04,
       -2.91433185e-04,  0.00000000e+00,  3.57031822e-05, -2.93722376e-04,
       -3.46597284e-04, -8.84173438e-04, -2.98749655e-05, -2.13601626e-04,
        6.37080520e-05,  1.33324414e-04,  6.53089955e-05,  6.80820085e-04,
       -6.57197088e-05,  6.93965703e-05,  5.01072034e-04,  6.22964464e-04])
 message: 'Optimization terminated successfully'
    nfev: 1927
     nit: 76
    njev: 76
  status: 0
 success: True
       x: array([ 0.0076246 ,  2.13195979,  0.36398782,  0.41246808,  1.03162419,
        0.45554702,  0.03019229, -0.31840281, -1.21865527,  0.44080213,
       -0.61914987,  0.67819503,  0.72205471,  0.71024428,  1.15117114,
        0.46561309,  0.55226761,  0.64278902, -0.52737168,  1.1635726 ,
        0.58896197,  0.57312737,  0.88146401,  0.62740214])",0.11033881321567203,0.3005786789591045,0xmq6,5_64_
14,"     fun: 0.13005913879333197
     jac: array([-8.77561793e-03,  3.61781567e-05,  1.47767365e-04,  6.44467771e-04,
        2.13366002e-05,  1.16001815e-04, -8.84011388e-06,  5.36069274e-05,
        1.82911754e-05,  0.00000000e+00, -3.14172357e-05, -4.60259616e-05,
       -3.62731516e-05, -6.26202673e-05, -7.78585672e-05, -1.85854733e-04,
        1.00154430e-05, -3.43602151e-05, -2.40914524e-05,  5.93625009e-05,
        5.46611845e-05,  1.28651038e-04,  3.12682241e-05,  7.82683492e-06])
 message: 'Optimization terminated successfully'
    nfev: 3139
     nit: 125
    njev: 125
  status: 0
 success: True
       x: array([ 5.55622466e-03,  5.33671759e+00,  4.35826413e-01,  3.37182217e-01,
        2.34267972e+00,  1.47978458e+00,  8.67704979e-01, -4.69700251e-01,
       -6.12750206e+00,  4.34773967e-01, -3.52641343e+00,  2.65693625e-01,
        9.34086189e-01,  1.97937162e+00,  3.57028643e+00,  1.22920720e+00,
        9.63666764e-01,  1.49178175e+00, -3.62089007e+00,  2.27424065e+00,
        9.89499538e-01,  1.33783155e+00,  2.60367945e+00,  1.47663856e+00])",0.13005913879333197,0.129542629802832,0xmq6,101_64_
15,"     fun: 0.1290992645707759
     jac: array([-3.06741856e-02,  8.23102891e-05,  3.17232683e-04,  4.00893390e-04,
       -1.49633735e-04,  3.41404229e-05,  7.81271607e-04, -3.71038914e-05,
        2.15878710e-04,  0.00000000e+00,  2.23509967e-04, -6.81038946e-05,
       -7.52303749e-05,  8.89096409e-05,  1.55420974e-04, -1.04364008e-04,
       -5.95171005e-05, -8.18297267e-05, -2.21638009e-04, -8.11368227e-06,
        6.20782375e-05, -6.65448606e-05,  1.02723017e-04, -1.50855631e-05])
 message: 'Optimization terminated successfully'
    nfev: 3091
     nit: 123
    njev: 123
  status: 0
 success: True
       x: array([ 0.0057586 ,  3.94128925,  0.40309506,  0.37867792,  2.47467314,
        0.63039408,  0.52502337, -1.33643775, -4.13974166,  0.43477806,
       -3.30700183,  0.71421312,  1.3984143 ,  1.49774832,  3.03271127,
        0.71241219,  1.05770467,  1.10072551, -3.01755419,  2.96985589,
        1.15825011,  0.83235448,  2.32498175,  1.08645203])",0.1290992645707759,0.11389801990012059,0xmq6,64_41_
16,"     fun: 0.041368183939479004
     jac: array([-5.33772372e-02,  4.06992622e-05, -3.48816626e-04, -8.61477572e-04,
        6.61192462e-05,  1.66874379e-05, -1.31590329e-02, -3.74824740e-05,
        3.85632738e-05,  0.00000000e+00, -1.09828077e-04,  3.41879204e-05,
        6.20162115e-04, -9.44142230e-05, -1.15698203e-05,  9.75667499e-05,
       -3.08495946e-05, -1.48578547e-04, -4.11789399e-04, -1.14743598e-05,
        3.06279399e-05, -3.52370553e-05, -1.14561059e-04,  1.14582479e-04])
 message: 'Optimization terminated successfully'
    nfev: 5311
     nit: 211
    njev: 211
  status: 0
 success: True
       x: array([ 1.97571867e-03,  1.09617344e-01,  2.82570893e+00,  7.88753099e-01,
       -6.63186692e-01,  1.95757600e+00,  2.07146529e-02, -3.30447378e-01,
       -1.00000000e+01,  3.45593290e-01, -2.94687785e+00,  8.44522379e-01,
        7.34636301e-01,  1.69146735e+00,  7.75976995e+00,  1.65137339e+00,
        1.90091686e+00,  2.07780147e+00, -1.08681944e+00,  2.36655306e+00,
       -5.67599849e-01,  1.89661446e+00, -3.94487486e-01,  1.83372656e+00])",0.041368183939479004,0.2852391425695322,19bq6,101_57_
17,"     fun: 0.05186778567880906
     jac: array([ 7.33846566e-03,  2.88407318e-04, -5.84130175e-05, -1.89767219e-04,
        6.05760142e-05,  4.69475053e-05,  1.59724057e-03, -1.30333938e-05,
        3.18932347e-04,  0.00000000e+00, -1.04743522e-04,  5.92581928e-05,
       -6.08973205e-05,  8.14679079e-05, -9.18097794e-05, -2.74650753e-04,
        8.16723332e-05,  4.72189859e-05,  1.38685107e-04,  3.73083167e-05,
        7.79596157e-05, -2.00813636e-04, -8.83261673e-05, -1.15551054e-04])
 message: 'Optimization terminated successfully'
    nfev: 3136
     nit: 124
    njev: 124
  status: 0
 success: True
       x: array([ 0.02821476,  0.03300619,  0.37081283,  0.84280475,  0.56744117,
        0.49129233,  0.01009384,  0.18810184,  0.72085173,  0.47840173,
        0.19053551,  1.01477655,  1.19672604,  0.54864249,  2.37688766,
       -0.11890308,  0.71892387,  2.36911187, -0.50925325, -1.42118263,
       -1.04837459,  0.07227062, -0.29353142,  1.03664721])",0.05186778567880906,0.19352067642302545,19bq6,64_57_
18,"     fun: 0.04602242279231218
     jac: array([-2.31231817e-01,  4.85443976e-04, -1.44251622e-04,  1.30473636e-05,
       -1.77227939e-03, -5.06949145e-04, -1.07976218e-01, -1.92304607e-04,
        1.25997700e-04,  0.00000000e+00, -4.47181519e-04, -4.46723308e-04,
        1.03358086e-03,  3.96920368e-04,  8.77524726e-05,  5.98905608e-05,
        1.04602892e-04,  2.55364925e-04,  1.71964522e-04,  5.72443008e-04,
        1.96288340e-04, -2.20659189e-04,  8.36344901e-04, -1.80397183e-04])
 message: 'Optimization terminated successfully'
    nfev: 5477
     nit: 216
    njev: 216
  status: 0
 success: True
       x: array([ 4.72892580e-04,  3.41081940e-01,  1.59455986e+00,  8.01255196e-01,
        4.94852422e-02,  1.72592615e+00,  5.34223663e-03, -3.88489263e+00,
       -4.65623613e+00,  1.87251144e-01, -8.37225837e-01,  1.68958849e+00,
        3.07874937e-01,  1.39516282e+00,  5.07907181e+00, -1.65383384e+00,
        1.03719250e+00,  1.26399762e+00,  7.20673641e-01,  1.60778041e+00,
        2.41429405e+00,  2.55842423e-02, -5.22869638e-01,  2.07346784e+00])",0.04602242279231218,0.052564641777658266,19bq6,5_92_
19,"     fun: 0.04345242903661775
     jac: array([ 1.63074490e-03,  1.42239314e-03,  3.33157368e-05,  1.88279897e-03,
       -1.89479440e-04,  4.93436586e-04,  2.19954411e-02, -8.44402239e-05,
        1.27167441e-05, -1.25728548e-08,  7.58883543e-05, -2.03647651e-05,
        2.98884697e-05,  1.89414714e-04,  1.46450475e-05,  1.65402889e-04,
       -4.06027306e-04, -8.60366970e-04,  4.55131754e-04,  8.07326287e-05,
        1.83706637e-04, -1.89008191e-04, -8.26013274e-05,  1.08288135e-04])
 message: 'Optimization terminated successfully'
    nfev: 5649
     nit: 224
    njev: 224
  status: 0
 success: True
       x: array([ 2.79727533e-03,  9.39966373e-02,  6.41520104e+00,  8.01301526e-01,
       -1.04304087e+00,  1.95866671e+00,  1.72523930e-02, -1.00197069e+00,
       -1.00000000e+01,  4.40800477e-01, -1.94004402e+00,  1.30761172e+00,
       -1.82513568e+00,  1.84075182e+00,  3.66627336e+00,  1.63794199e+00,
       -3.57718038e-01,  2.24972624e+00,  7.10484346e-01,  2.17043002e+00,
       -1.28805377e+00,  2.13515865e+00,  6.15693088e+00,  8.17423860e-01])",0.04345242903661775,0.06623189342975078,19bq6,5_101_
