,res,rmse_fit,rmse_pred,participant,testPair
0,"     fun: 0.21235111623597833
     jac: array([ 3.13597992e-02, -1.49857253e-04, -2.90215015e-04, -1.73239037e-04,
       -4.19989228e-05,  1.56773254e-04, -4.69088554e-05, -1.07503310e-03,
       -1.52526423e-04, -1.01093203e-04,  1.09709799e-05,  9.01520252e-07])
 message: 'Optimization terminated successfully'
    nfev: 1401
     nit: 105
    njev: 105
  status: 0
 success: True
       x: array([ 8.26458096e-03,  3.21730832e+00,  1.38814341e+00, -8.02952857e-01,
       -5.21145436e-01,  5.50229464e-01,  1.35542563e+00,  2.99701633e-01,
        1.00000000e+01, -3.29190636e+00, -4.39378446e-01,  5.28971347e-01])",0.21235111623597833,0.2707059992274607,0xmq6,101_57_
1,"     fun: 0.22058187694174278
     jac: array([-8.83426145e-03, -1.94810331e-04, -1.09669566e-03, -6.56479970e-04,
        7.35223293e-05,  4.40403819e-05,  1.52459368e-04, -1.34271011e-03,
       -6.13201410e-05,  1.91709027e-04, -7.94418156e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1500
     nit: 113
    njev: 113
  status: 0
 success: True
       x: array([ 6.74527255e-03,  3.07242937e+00,  1.19971680e+00, -6.13312707e-01,
       -4.39679669e-01,  2.91778819e-01,  1.09988921e+00,  2.35653112e-01,
        1.00000000e+01, -3.10084255e+00, -7.59546346e-01,  5.43336536e-01])",0.22058187694174278,0.09533064650778897,0xmq6,64_57_
2,"     fun: 0.20595087952477262
     jac: array([-6.07512891e-04, -4.47034836e-05,  6.14542514e-05,  1.30533054e-03,
        6.66994601e-05, -3.56677920e-05,  3.75881791e-06,  5.56502491e-05,
       -9.77516174e-05, -8.99657607e-06,  5.78351319e-06,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1774
     nit: 135
    njev: 134
  status: 0
 success: True
       x: array([ 6.18292195e-03,  5.99902398e+00,  1.54034067e+00, -1.00000000e+00,
       -6.31463155e-01,  2.62840371e-01,  1.39431678e+00,  4.32522952e-01,
        1.00000000e+01, -2.72875798e+00, -5.94121815e-01,  6.87382670e-01])",0.20595087952477262,0.36014039891037686,0xmq6,5_92_
3,"     fun: 0.2149198429636399
     jac: array([-5.94965182e-03,  2.57486477e-04,  1.38708577e-03, -6.22903928e-04,
        1.61299482e-04, -8.22618604e-05,  3.18728387e-04, -6.27990812e-05,
       -1.22591853e-04, -2.49352306e-05,  1.44934282e-04, -2.71946192e-07])
 message: 'Optimization terminated successfully'
    nfev: 878
     nit: 66
    njev: 66
  status: 0
 success: True
       x: array([ 0.00486285,  0.77231838,  0.41715467,  0.24584362, -0.17207972,
       -0.01717457,  0.38965343,  0.02163197,  3.06288465, -1.22732291,
       -0.96541299,  0.7384047 ])",0.2149198429636399,0.285348324032316,0xmq6,5_101_
4,"     fun: 0.2159281129714285
     jac: array([ 2.15059891e-02,  6.89359382e-04, -4.50817868e-04,  3.57793644e-04,
        2.47335061e-04,  2.95626000e-04, -7.37588853e-05, -8.29437003e-03,
       -8.31671059e-05, -4.48036939e-04, -4.82646748e-04,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1058
     nit: 80
    njev: 79
  status: 0
 success: True
       x: array([ 6.06836243e-03,  2.62524570e+00,  8.42592611e-01, -2.48879659e-01,
       -1.78416342e-01,  1.76064194e-01,  8.92813262e-01,  1.55225532e-01,
        7.65195497e+00, -3.06354057e+00, -1.30130947e+00,  4.56851040e-01])",0.2159281129714285,0.24325169699759716,0xmq6,37_92_
5,"     fun: 0.21103226236966557
     jac: array([ 1.10160857e-02, -2.46085227e-04, -6.61928207e-05,  5.28935343e-04,
       -1.20967627e-04,  1.20386481e-04,  3.07168812e-05, -3.89859080e-04,
       -1.68144703e-04,  4.88571823e-06,  8.41543078e-06,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1432
     nit: 108
    njev: 108
  status: 0
 success: True
       x: array([ 7.64188149e-03,  3.83559234e+00,  1.59445095e+00, -1.00000000e+00,
       -6.26091905e-01,  4.02527025e-01,  1.29950809e+00,  2.95552153e-01,
        1.00000000e+01, -2.60870259e+00, -2.05382137e-01,  5.29342838e-01])",0.21103226236966557,0.29046428054819334,0xmq6,101_92_
6,"     fun: 0.22046346333997432
     jac: array([ 8.70903954e-03, -8.29435885e-05,  3.44151631e-03,  3.37333791e-03,
        5.33144921e-05,  2.63359398e-05, -1.03507191e-05, -6.12737611e-04,
       -1.89730898e-04,  1.95246190e-04,  1.66775659e-04,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 986
     nit: 74
    njev: 73
  status: 0
 success: True
       x: array([ 0.00531628,  2.11060213,  0.58993298,  0.05239326, -0.16796016,
        0.03522636,  0.50918424,  0.0585449 ,  3.56829359, -1.48115487,
       -0.8042605 ,  0.52885605])",0.22046346333997432,0.15630765451311165,0xmq6,37_57_
7,"     fun: 0.21698941357788168
     jac: array([-4.79770806e-02, -1.55866146e-05, -2.64691189e-04, -6.79582357e-04,
        2.85532326e-04, -2.98470259e-05,  2.07170844e-04, -2.83556059e-04,
       -6.15715981e-05, -6.30915165e-05,  3.98568809e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1336
     nit: 102
    njev: 101
  status: 0
 success: True
       x: array([ 4.80617286e-03,  5.50942615e+00,  1.43968896e+00, -8.28251610e-01,
       -3.64166565e-01,  7.62406088e-02,  6.28634307e-01,  2.17786113e-01,
        7.50792571e+00, -1.52957446e+00,  6.45655122e-01,  5.43186213e-01])",0.21698941357788168,0.4576525943813989,0xmq6,5_41_
8,"     fun: 0.21612205400890658
     jac: array([ 1.55535471e-02,  1.57028437e-04,  2.32709572e-04,  3.11610475e-03,
       -1.93716958e-04, -1.80490315e-05,  1.35526061e-05, -2.15725973e-04,
       -5.56260347e-05,  4.95463610e-06,  7.46119767e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1545
     nit: 117
    njev: 116
  status: 0
 success: True
       x: array([ 7.07300405e-03,  4.87401615e+00,  1.58737237e+00, -1.00000000e+00,
       -6.07744049e-01,  5.92921649e-01,  1.27150580e+00,  3.56423695e-01,
        9.35985762e+00, -2.50892309e+00, -2.75956202e-01,  5.43558629e-01])",0.21612205400890658,0.2178590653693766,0xmq6,37_64_
9,"     fun: 0.21564974007082996
     jac: array([ 4.02805191e-02,  7.43290409e-04,  1.03019625e-02,  1.44775007e-02,
        2.27319077e-04,  4.39070165e-04,  1.37303025e-04, -4.18173708e-03,
        2.27969140e-05, -6.31747767e-04, -1.70961022e-04, -3.74391675e-07])
 message: 'Optimization terminated successfully'
    nfev: 1301
     nit: 98
    njev: 98
  status: 0
 success: True
       x: array([ 0.00637154,  3.24360938,  0.84356084, -0.24585241, -0.22838984,
        0.17104371,  0.83137745,  0.15083487,  5.76533875, -2.22793929,
       -0.76577362,  0.4567831 ])",0.21564974007082996,0.2355797032584052,0xmq6,92_64_
