,res,rmse_fit,rmse_pred,participant,testPair
20,"     fun: 0.07948341268645037
     jac: array([ 1.49313572e+01,  0.00000000e+00, -2.35121697e-05, -1.13397092e-03,
        1.03127211e-03,  1.57910399e-04, -1.20831653e-04, -1.04747340e-03,
       -7.87479151e-03,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1743
     nit: 114
    njev: 114
  status: 0
 success: True
       x: array([ 4.78577139e-21,  8.07749609e-01,  9.97723838e+00,  6.95465580e-01,
        6.07856479e-01,  3.65343543e-02, -8.80732829e-02, -5.34604650e-01,
        7.91235383e-02,  5.65330173e-01,  7.33396207e-01,  8.47787517e-01,
        3.92190699e-01,  6.59402502e-02])",0.07948341268645037,0.06585077259085971,19bq6,37_92_
21,"     fun: 0.07577167114645969
     jac: array([-1.27276034e+00,  1.12513080e-05, -2.59652734e-06, -4.92068008e-04,
        8.77937302e-04,  1.12733804e-04, -1.66948885e-04, -1.76441669e-03,
       -1.91589855e-02, -6.29574060e-07,  2.27894634e-06,  3.39094549e-06,
        4.76744026e-06,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 2692
     nit: 176
    njev: 176
  status: 0
 success: True
       x: array([ 1.17830563e-05,  8.54784824e-01,  8.81483551e+01,  7.29633840e-01,
        5.97343348e-01,  3.03640155e-02, -7.54324438e-02, -5.58976855e-01,
        4.90145328e-02,  1.16255146e+00,  1.01623761e+00,  1.11421292e+00,
        3.17075925e-01,  6.60783987e-02])",0.07577167114645969,0.12255747779583576,19bq6,101_92_
22,"     fun: 0.07539525904215379
     jac: array([-1.80162394e-01, -1.61016360e-05,  1.39782205e-05,  5.42799011e-04,
        5.34592196e-04, -1.93790533e-04,  1.12318434e-04,  3.63947824e-04,
        5.55440784e-05, -2.78372318e-05, -4.97046858e-06, -2.44788826e-05,
        5.50625846e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 2906
     nit: 191
    njev: 191
  status: 0
 success: True
       x: array([ 2.26589138e-03,  2.64093568e+01,  1.83745704e+00, -1.00000000e+00,
       -2.50152295e-01,  9.09283762e-02, -2.86784933e-01,  8.08061415e-01,
        1.45372634e+00,  1.00000000e+01, -3.52309409e+00,  4.37772033e+00,
       -7.67827492e-01,  8.80869687e-01])",0.07539525904215379,0.16804876042086675,19bq6,37_57_
23,"     fun: 0.07329837697986699
     jac: array([-7.54371713e+00,  1.21183693e-05, -1.37370080e-06, -4.99899313e-03,
        1.28980810e-02,  3.44884116e-03,  3.94180790e-03, -8.17945041e-03,
       -2.71721218e-01,  1.82539225e-05, -7.07153231e-06, -2.09081918e-06,
        4.58862633e-06,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 2743
     nit: 179
    njev: 179
  status: 0
 success: True
       x: array([ 4.06565334e-06,  2.05338730e+00,  6.32656836e+02,  7.25021502e-01,
        5.13769870e-01,  7.38116410e-02,  1.40524324e-01, -3.05440319e-01,
        2.34490179e-02,  5.41668287e+00,  5.25413741e+00,  3.54601952e+00,
        2.13430514e+00,  6.58608532e-02])",0.07329837697986699,0.19063349567623927,19bq6,5_41_
24,"     fun: 0.07864135254293082
     jac: array([ 4.88181898e-01,  3.54833901e-07,  1.84308738e-06,  2.29622237e-04,
       -3.64121981e-04, -1.05296262e-04, -1.29978172e-04,  4.23278660e-04,
        2.54979264e-03, -8.47503543e-08,  3.06405127e-07, -3.53902578e-08,
        1.27591193e-07,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1848
     nit: 121
    njev: 121
  status: 0
 success: True
       x: array([ 3.33327958e-06,  8.14989846e-01,  1.12176139e+01,  6.82202433e-01,
        6.05060245e-01,  3.35914422e-02, -9.29721446e-02, -5.65638917e-01,
        8.15391913e-02,  5.56550924e-01,  7.33994763e-01,  8.44804023e-01,
        3.89504587e-01,  6.59407676e-02])",0.07864135254293082,0.0847360956201268,19bq6,37_64_
25,"     fun: 0.0778566713755869
     jac: array([ 3.64276503e+01,  0.00000000e+00, -3.71066853e-05, -1.79249421e-03,
        1.32177211e-03,  2.12107785e-04, -7.29036517e-04, -1.70413032e-03,
       -1.07794665e-02,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1834
     nit: 120
    njev: 120
  status: 0
 success: True
       x: array([ 8.95193491e-20,  8.13593316e-01,  1.00702049e+01,  6.77518908e-01,
        6.04728080e-01,  8.67172699e-02, -1.76482148e-01, -6.72193633e-01,
        1.04967287e-01,  5.79149577e-01,  7.46166724e-01,  8.58551999e-01,
        3.98095537e-01,  6.59387059e-02])",0.0778566713755869,0.10011050503923836,19bq6,92_64_
26,"     fun: 0.07919557125954545
     jac: array([ 1.29924425e+00,  0.00000000e+00,  9.22940671e-07, -6.62691891e-05,
       -4.18366864e-04,  4.76930290e-06, -1.67659484e-04,  5.99158928e-04,
        3.78326513e-03,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1987
     nit: 130
    njev: 130
  status: 0
 success: True
       x: array([ 4.70497372e-07,  8.30965497e-01,  1.52148306e+01,  7.01438566e-01,
        6.07632265e-01,  3.98767881e-02, -1.06306567e-01, -5.66378670e-01,
        7.48117731e-02,  5.99297897e-01,  7.69413291e-01,  8.77578599e-01,
        3.99349312e-01,  6.59355016e-02])",0.07919557125954545,0.07233502185286692,19bq6,37_101_
27,"     fun: 0.080847023780973
     jac: array([-2.00313805e+00,  8.10250640e-08, -2.71946192e-05, -4.23571095e-04,
        1.27746444e-03,  3.39085236e-04, -1.31900422e-04, -1.32859778e-03,
       -8.40381533e-03,  1.49011612e-08,  5.58793545e-09,  4.65661287e-09,
        7.07805157e-08,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1689
     nit: 110
    njev: 110
  status: 0
 success: True
       x: array([ 8.77622850e-07,  7.92016656e-01,  9.62008033e+00,  6.94244935e-01,
        6.09956581e-01,  3.51820391e-02, -9.75020833e-02, -5.56349173e-01,
        8.32380535e-02,  5.66780326e-01,  7.32258265e-01,  8.46845869e-01,
        3.87607314e-01,  6.59368897e-02])",0.080847023780973,0.020183816082200722,19bq6,92_57_
28,"     fun: 0.0762311387551342
     jac: array([ 2.00336431e+01,  0.00000000e+00, -6.13648444e-06, -9.52336937e-04,
        1.28953718e-03,  1.76460482e-04, -3.81067395e-04, -1.85573380e-03,
       -1.51686417e-02,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 2021
     nit: 132
    njev: 132
  status: 0
 success: True
       x: array([ 0.00000000e+00,  9.91994260e-01,  4.20316969e+01,  7.06222696e-01,
        5.95820167e-01,  3.16349531e-02, -1.34318717e-01, -6.51945142e-01,
        6.98841792e-02,  6.73455192e-01,  8.95567306e-01,  9.58580113e-01,
        4.19052010e-01,  6.59562106e-02])",0.0762311387551342,0.1258534225379045,19bq6,37_41_
29,"     fun: 0.07731703455419302
     jac: array([-2.87086998e+00, -2.23517418e-08, -7.40233809e-05, -2.68748868e-03,
        2.51963921e-03,  4.18349169e-04, -4.17087227e-04, -2.52691004e-03,
       -1.70583855e-02,  1.95577741e-08,  2.53319740e-07, -1.12690032e-07,
       -3.53902578e-08, -1.95577741e-08])
 message: 'Optimization terminated successfully'
    nfev: 1480
     nit: 97
    njev: 97
  status: 0
 success: True
       x: array([ 3.13609284e-06,  7.86471758e-01,  7.22394120e+00,  6.74820712e-01,
        6.09183163e-01,  4.77760314e-02, -1.06038912e-01, -5.64799460e-01,
        9.37192929e-02,  5.55556783e-01,  7.08492788e-01,  8.29815888e-01,
        3.80997754e-01,  6.59348494e-02])",0.07731703455419302,0.10206811419622822,19bq6,5_64_
30,"     fun: 0.07922005415385237
     jac: array([-2.75196801e+00,  9.33185220e-07, -2.36621127e-05, -2.35483702e-03,
        2.41430756e-03,  4.25042585e-04, -2.57905573e-04, -2.42451206e-03,
       -1.97356669e-02,  1.23865902e-07,  3.96743417e-07,  1.04308128e-07,
        3.93949449e-07,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 1973
     nit: 129
    njev: 129
  status: 0
 success: True
       x: array([ 5.23831957e-06,  8.07355205e-01,  1.66287992e+01,  6.97315178e-01,
        6.04195047e-01,  3.70253588e-02, -1.01620378e-01, -5.83546900e-01,
        7.48233354e-02,  6.17920000e-01,  7.54556539e-01,  8.67126898e-01,
        3.83316773e-01,  6.59379261e-02])",0.07922005415385237,0.07157964943526245,19bq6,101_64_
