,res,rmse_fit,rmse_pred,participant,testPair
14,"     fun: 0.23948533451356574
     jac: array([-0.00037483, -0.00099745,  0.00199581, -0.00030289,  0.00016337,
       -0.0022961 ])
 message: 'Optimization terminated successfully'
    nfev: 193
     nit: 27
    njev: 27
  status: 0
 success: True
       x: array([ 1.91380709, -0.1924632 ,  0.75673049, -0.17282592,  0.08720104,
        0.33575711])",0.23948533451356574,0.08379121175045169,0xmq6,101_64_
15,"     fun: 0.23701161800784884
     jac: array([-0.0005234 , -0.00100231,  0.00178603, -0.00062163,  0.00018882,
       -0.00279674])
 message: 'Optimization terminated successfully'
    nfev: 397
     nit: 55
    njev: 55
  status: 0
 success: True
       x: array([ 2.09367592, -0.36407383,  0.73728362, -0.17127787,  0.10550163,
        0.36741416])",0.23701161800784884,0.16813720428158985,0xmq6,64_41_
16,"     fun: 0.08471980107644356
     jac: array([-7.57351518e-06,  7.02906400e-05,  2.71230936e-04, -1.84393488e-04,
       -2.20667571e-04, -2.23576091e-04])
 message: 'Optimization terminated successfully'
    nfev: 138
     nit: 19
    njev: 19
  status: 0
 success: True
       x: array([ 1.11277776,  0.22497631,  0.63383598, -0.01388452,  0.13388732,
        0.39066963])",0.08471980107644356,0.10029973123838537,19bq6,101_57_
17,"     fun: 0.08707066617348307
     jac: array([-5.56405634e-04, -1.84735283e-03,  2.10800394e-03,  4.74710017e-04,
       -4.49530780e-05, -2.16577016e-03])
 message: 'Optimization terminated successfully'
    nfev: 161
     nit: 22
    njev: 22
  status: 0
 success: True
       x: array([ 0.91344362,  0.49577019,  0.64820185, -0.02342628,  0.12490395,
        0.24277136])",0.08707066617348307,0.05721446589462767,19bq6,64_57_
18,"     fun: 0.08612733293203666
     jac: array([-2.81592831e-04, -3.85277905e-04,  2.49648467e-04,  5.95515594e-05,
        1.63119286e-04, -2.30417587e-04])
 message: 'Optimization terminated successfully'
    nfev: 222
     nit: 31
    njev: 31
  status: 0
 success: True
       x: array([ 0.95884117,  0.32758107,  0.66829504, -0.040586  ,  0.12645272,
        0.39286808])",0.08612733293203666,0.0805189119517572,19bq6,5_92_
19,"     fun: 0.08684211453254272
     jac: array([-0.00029289, -0.00055964,  0.00069056,  0.00023703,  0.00027507,
       -0.0005764 ])
 message: 'Optimization terminated successfully'
    nfev: 121
     nit: 17
    njev: 17
  status: 0
 success: True
       x: array([ 0.99967774,  0.25405287,  0.67101518, -0.03750125,  0.12601354,
        0.46422647])",0.08684211453254272,0.06749830651785145,19bq6,5_101_
20,"     fun: 0.08564571448368911
     jac: array([-0.00047498, -0.00087422,  0.00112253, -0.00042555, -0.00022603,
       -0.00092166])
 message: 'Optimization terminated successfully'
    nfev: 139
     nit: 19
    njev: 19
  status: 0
 success: True
       x: array([ 1.11793473,  0.22799406,  0.64450708, -0.01191356,  0.12219044,
        0.38621413])",0.08564571448368911,0.08720885195080377,19bq6,37_92_
21,"     fun: 0.08303170293559967
     jac: array([-0.00095076, -0.0021628 ,  0.00230014,  0.00029401, -0.00032952,
       -0.00271519])
 message: 'Optimization terminated successfully'
    nfev: 162
     nit: 22
    njev: 22
  status: 0
 success: True
       x: array([ 0.97408131,  0.43889768,  0.65582921, -0.03218906,  0.11943562,
        0.26742591])",0.08303170293559967,0.12426274201376294,19bq6,101_92_
22,"     fun: 0.08398772324018769
     jac: array([-1.10278279e-03, -2.00755242e-03,  1.12506468e-03, -2.86895782e-04,
        5.22676855e-05, -1.85810681e-03])
 message: 'Optimization terminated successfully'
    nfev: 122
     nit: 17
    njev: 17
  status: 0
 success: True
       x: array([ 1.09592727,  0.24572386,  0.64555922, -0.06480006,  0.1489122 ,
        0.39998962])",0.08398772324018769,0.12024223434705143,19bq6,37_57_
23,"     fun: 0.08322025152563964
     jac: array([ 4.89968807e-05,  1.03950500e-04, -1.86590478e-05, -7.58906826e-05,
       -1.97189860e-04,  7.92115927e-04])
 message: 'Optimization terminated successfully'
    nfev: 351
     nit: 48
    njev: 48
  status: 0
 success: True
       x: array([1.67747049, 0.19125616, 0.51939056, 0.08627626, 0.23834874,
       0.1997905 ])",0.08322025152563964,0.23793597846214562,19bq6,5_41_
24,"     fun: 0.0860734679998612
     jac: array([-3.94785777e-04, -5.47464937e-04,  5.69977798e-04, -8.19489360e-05,
        4.00712714e-04, -8.07170756e-04])
 message: 'Optimization terminated successfully'
    nfev: 147
     nit: 20
    njev: 20
  status: 0
 success: True
       x: array([ 1.1453213 ,  0.22089024,  0.63946101, -0.030058  ,  0.13650744,
        0.3772802 ])",0.0860734679998612,0.08137030024114389,19bq6,37_64_
25,"     fun: 0.08636130127140255
     jac: array([-0.00037622, -0.00073661,  0.00072877,  0.00022937,  0.00029013,
       -0.00075917])
 message: 'Optimization terminated successfully'
    nfev: 209
     nit: 29
    njev: 29
  status: 0
 success: True
       x: array([ 1.00396782,  0.32828085,  0.64333537, -0.01695805,  0.12792447,
        0.35000203])",0.08636130127140255,0.07270112065299829,19bq6,92_64_
26,"     fun: 0.0860133283816921
     jac: array([-6.34940341e-04, -1.39613636e-03,  4.16778028e-04, -4.19882126e-04,
       -9.42964107e-05, -1.80547312e-03])
 message: 'Optimization terminated successfully'
    nfev: 159
     nit: 22
    njev: 22
  status: 0
 success: True
       x: array([ 0.97368464,  0.44327139,  0.65008232, -0.02330608,  0.12170065,
        0.26127565])",0.0860133283816921,0.08049180918892294,19bq6,37_101_
27,"     fun: 0.08740648923087532
     jac: array([-1.19537953e-03, -1.52615458e-03,  5.29976562e-04,  9.76836309e-05,
        8.59880820e-05, -9.99222510e-04])
 message: 'Optimization terminated successfully'
    nfev: 126
     nit: 17
    njev: 17
  status: 0
 success: True
       x: array([ 1.08171408,  0.23992836,  0.64813488, -0.02307858,  0.12231877,
        0.40021588])",0.08740648923087532,0.04420606517252404,19bq6,92_57_
28,"     fun: 0.08647983393283884
     jac: array([ 4.17944044e-04,  9.80866142e-04, -4.74913046e-04,  3.06237489e-05,
       -3.39175574e-04,  7.52497464e-04])
 message: 'Optimization terminated successfully'
    nfev: 116
     nit: 16
    njev: 16
  status: 0
 success: True
       x: array([ 1.08589893,  0.24026735,  0.64669084, -0.03624643,  0.12515373,
        0.40204811])",0.08647983393283884,0.07039580183855225,19bq6,37_41_
29,"     fun: 0.08359194120973923
     jac: array([-0.00073393, -0.00125228,  0.00163132,  0.00012894,  0.00033521,
       -0.00152902])
 message: 'Optimization terminated successfully'
    nfev: 145
     nit: 20
    njev: 20
  status: 0
 success: True
       x: array([1.20257489, 0.19744387, 0.62403054, 0.00549854, 0.12653541,
       0.35942441])",0.08359194120973923,0.11895158495235884,19bq6,5_64_
30,"     fun: 0.08692665208354243
     jac: array([-5.84580004e-04, -1.34751201e-03,  1.28832553e-03, -1.92895532e-05,
        1.05534680e-04, -1.47363450e-03])
 message: 'Optimization terminated successfully'
    nfev: 209
     nit: 29
    njev: 29
  status: 0
 success: True
       x: array([ 1.04052513,  0.30786617,  0.64640492, -0.02763555,  0.1284533 ,
        0.35197345])",0.08692665208354243,0.0580218200938331,19bq6,101_64_
31,"     fun: 0.08658186782892169
     jac: array([-8.95810314e-04, -7.19851814e-04, -1.65321864e-04,  3.90578061e-05,
        1.98224559e-04, -2.29173340e-04])
 message: 'Optimization terminated successfully'
    nfev: 109
     nit: 15
    njev: 15
  status: 0
 success: True
       x: array([ 1.05356688,  0.24134321,  0.64700218, -0.00974737,  0.1132444 ,
        0.41953154])",0.08658186782892169,0.07060488833792386,19bq6,64_41_
32,"     fun: 0.11575271503031054
     jac: array([-5.93224540e-05, -5.19179739e-04,  2.52962112e-04, -1.12866051e-04,
       -2.81846151e-05, -2.10044906e-04])
 message: 'Optimization terminated successfully'
    nfev: 341
     nit: 48
    njev: 48
  status: 0
 success: True
       x: array([ 3.16563491,  0.40975816,  3.11532905, -1.18612833, -0.08580278,
        2.08943126])",0.11575271503031054,0.14929644427614838,1z0ca,101_57_
33,"     fun: 0.12100011892017357
     jac: array([-7.40028918e-05, -1.89584959e-03,  4.67212871e-04, -1.89295039e-04,
        1.10033900e-04, -6.31452538e-04])
 message: 'Optimization terminated successfully'
    nfev: 390
     nit: 54
    njev: 54
  status: 0
 success: True
       x: array([ 2.5002124 ,  0.49226133,  2.32757555, -0.83627927, -0.11086694,
        1.06183458])",0.12100011892017357,0.02581233280061411,1z0ca,64_57_
34,"     fun: 0.1156504431556141
     jac: array([ 2.85217538e-05,  1.30269118e-03, -4.81648371e-04, -1.26222149e-04,
        9.66545194e-05,  4.59905714e-04])
 message: 'Optimization terminated successfully'
    nfev: 327
     nit: 45
    njev: 45
  status: 0
 success: True
       x: array([ 2.75543067,  0.52077105,  2.25856826, -0.88020346,  0.00382271,
        0.91395068])",0.1156504431556141,0.152591781237673,1z0ca,5_92_
35,"     fun: 0.10712086323432148
     jac: array([ 0.00041726,  0.00124523, -0.00089927, -0.00012849, -0.00023421,
        0.00071533])
 message: 'Optimization terminated successfully'
    nfev: 249
     nit: 35
    njev: 35
  status: 0
 success: True
       x: array([ 0.95468437,  0.23179662,  0.94385621, -0.0971151 ,  0.12919197,
        0.57826946])",0.10712086323432148,0.2490248367312351,1z0ca,5_101_
36,"     fun: 0.11854403118426167
     jac: array([-2.13302672e-04, -2.76559871e-03,  8.82747583e-04, -2.98406929e-04,
       -6.66920096e-06, -1.28136296e-03])
 message: 'Optimization terminated successfully'
    nfev: 319
     nit: 45
    njev: 45
  status: 0
 success: True
       x: array([ 1.79293594,  0.50698609,  1.89831563, -0.6268318 , -0.08171892,
        0.75383617])",0.11854403118426167,0.1045340934937624,1z0ca,37_92_
37,"     fun: 0.11876825495079663
     jac: array([-5.64102083e-05, -4.84997407e-04,  2.70179473e-04, -4.47034836e-05,
       -2.12392770e-04, -3.28735448e-04])
 message: 'Optimization terminated successfully'
    nfev: 337
     nit: 47
    njev: 47
  status: 0
 success: True
       x: array([ 2.67133407,  0.49403664,  2.32131039, -0.79595734, -0.21059188,
        1.01397463])",0.11876825495079663,0.10033744455765402,1z0ca,101_92_
38,"     fun: 0.11961147265135187
     jac: array([-3.37728299e-04, -2.86984257e-03,  1.04019418e-03, -3.77607532e-04,
       -4.48860228e-05, -5.67067415e-04])
 message: 'Optimization terminated successfully'
    nfev: 381
     nit: 53
    njev: 53
  status: 0
 success: True
       x: array([ 3.24216314,  0.27564473,  3.9411481 , -1.55596388,  0.12015157,
        4.09313986])",0.11961147265135187,0.08434189530685844,1z0ca,37_57_
39,"     fun: 0.11655299138020621
     jac: array([ 3.63308936e-06,  3.01832333e-04, -6.61564991e-05,  2.09352002e-05,
       -3.20840627e-05,  8.57356936e-05])
 message: 'Optimization terminated successfully'
    nfev: 310
     nit: 43
    njev: 43
  status: 0
 success: True
       x: array([ 2.58848237,  0.43903276,  2.53881571, -0.94351155, -0.24297601,
        1.43275561])",0.11655299138020621,0.14108671041291299,1z0ca,5_41_
40,"     fun: 0.11959096423154568
     jac: array([ 3.34568322e-05,  8.29810277e-04, -1.68932602e-04,  8.81636515e-05,
        5.28525561e-06,  2.10470520e-04])
 message: 'Optimization terminated successfully'
    nfev: 392
     nit: 54
    njev: 54
  status: 0
 success: True
       x: array([ 2.32606133,  0.47689028,  2.29389208, -0.80233491, -0.13182793,
        1.08523518])",0.11959096423154568,0.08160447387769011,1z0ca,37_64_
41,"     fun: 0.11905768152265901
     jac: array([ 9.78745520e-05,  1.16885547e-03, -4.22112644e-04,  3.33445147e-04,
        1.39830634e-04,  7.29525462e-04])
 message: 'Optimization terminated successfully'
    nfev: 363
     nit: 51
    njev: 51
  status: 0
 success: True
       x: array([ 2.18778739,  0.53229558,  1.92480939, -0.62005127, -0.15343011,
        0.66619227])",0.11905768152265901,0.09458515277968216,1z0ca,92_64_
42,"     fun: 0.11132249743790679
     jac: array([-1.54521316e-04, -2.20034923e-03,  6.05582260e-04, -5.22651710e-04,
        1.98110938e-05, -7.34559260e-04])
 message: 'Optimization terminated successfully'
    nfev: 346
     nit: 48
    njev: 48
  status: 0
 success: True
       x: array([ 2.55735361,  0.47470936,  2.39060759, -0.72817633, -0.27273987,
        1.10842118])",0.11132249743790679,0.20291333853721066,1z0ca,37_101_
43,"     fun: 0.11936224164910636
     jac: array([ 9.58275050e-05,  1.62371062e-03, -4.98686917e-04,  2.28589401e-04,
       -1.32412650e-04,  5.74996695e-04])
 message: 'Optimization terminated successfully'
    nfev: 368
     nit: 51
    njev: 51
  status: 0
 success: True
       x: array([ 2.48571649,  0.47713956,  2.37212156, -0.78664335, -0.21738743,
        1.12335733])",0.11936224164910636,0.08791250280273236,1z0ca,92_57_
44,"     fun: 0.11680431854660649
     jac: array([-9.60789621e-05, -5.82095236e-04,  1.74315646e-04, -1.38290226e-04,
       -2.62110494e-04, -2.17655022e-03])
 message: 'Optimization terminated successfully'
    nfev: 648
     nit: 89
    njev: 89
  status: 0
 success: True
       x: array([ 3.86104421,  0.5970608 ,  0.86666501,  0.12514823, -0.16669594,
        0.07736875])",0.11680431854660649,0.13578595337118413,1z0ca,37_41_
45,"     fun: 0.11981650019778077
     jac: array([-7.03940168e-05, -7.41777942e-04,  3.54222022e-04, -8.92160460e-05,
        5.60432673e-05, -3.06203030e-04])
 message: 'Optimization terminated successfully'
    nfev: 429
     nit: 60
    njev: 60
  status: 0
 success: True
       x: array([ 4.08939836,  0.47559565,  2.9664543 , -1.22857709,  0.02705632,
        1.56280644])",0.11981650019778077,0.07939008834483625,1z0ca,5_64_
46,"     fun: 0.11938973662019284
     jac: array([-2.32288614e-04, -1.65538024e-03,  5.73650934e-04, -2.65869312e-04,
       -9.13776457e-05, -8.53284262e-04])
 message: 'Optimization terminated successfully'
    nfev: 300
     nit: 42
    njev: 42
  status: 0
 success: True
       x: array([ 1.45473448,  0.52407264,  1.68051955, -0.46518905, -0.09483108,
        0.59182052])",0.11938973662019284,0.0878740005252047,1z0ca,101_64_
47,"     fun: 0.11723585030385482
     jac: array([-0.00011059, -0.00152874,  0.00088703,  0.00010601, -0.00046108,
       -0.00699776])
 message: 'Optimization terminated successfully'
    nfev: 554
     nit: 77
    njev: 77
  status: 0
 success: True
       x: array([ 3.75340966,  0.60774844,  0.90111164,  0.13403005, -0.20002735,
        0.08318724])",0.11723585030385482,0.12886813815445183,1z0ca,64_41_
48,"     fun: 0.23526057386198576
     jac: array([-0.00026063, -0.00050246,  0.00226008,  0.00021467,  0.00093517,
       -0.00165742])
 message: 'Optimization terminated successfully'
    nfev: 394
     nit: 54
    njev: 54
  status: 0
 success: True
       x: array([ 2.51906791, -0.92245954,  0.72108781, -0.02559381,  0.11142461,
        0.49611568])",0.23526057386198576,0.08383278633843765,37o95,101_57_
49,"     fun: 0.232863692963597
     jac: array([-0.00065107, -0.00080501,  0.00165428, -0.00010235,  0.00010227,
       -0.0011758 ])
 message: 'Optimization terminated successfully'
    nfev: 958
     nit: 131
    njev: 131
  status: 0
 success: True
       x: array([ 2.5275602 , -1.        ,  0.74095145, -0.02730203,  0.09937365,
        0.5658333 ])",0.232863692963597,0.16282887481630673,37o95,64_57_
50,"     fun: 0.22750286906387815
     jac: array([-0.0006921 , -0.00077886,  0.00156372, -0.0002991 ,  0.00032228,
       -0.0014936 ])
 message: 'Optimization terminated successfully'
    nfev: 510
     nit: 71
    njev: 71
  status: 0
 success: True
       x: array([ 2.53866905, -1.        ,  0.73186401, -0.02647708,  0.10962372,
        0.54974736])",0.22750286906387815,0.26324866549208936,37o95,5_92_
51,"     fun: 0.23383360126041636
     jac: array([ 3.88970599e-04,  8.27385113e-04, -9.17026773e-04,  8.04495066e-05,
       -2.74641439e-04,  3.41415405e-04])
 message: 'Optimization terminated successfully'
    nfev: 383
     nit: 53
    njev: 53
  status: 0
 success: True
       x: array([ 2.3757621 , -0.97494388,  0.79507729, -0.05627049,  0.10062656,
        0.69320999])",0.23383360126041636,0.1568965216925588,37o95,5_101_
52,"     fun: 0.22915510487830335
     jac: array([-6.05041161e-04, -7.32665882e-04,  1.95258856e-03, -1.07474625e-06,
        1.04926527e-04, -1.68020464e-03])
 message: 'Optimization terminated successfully'
    nfev: 877
     nit: 120
    njev: 120
  status: 0
 success: True
       x: array([ 2.61732116, -1.        ,  0.72317632, -0.01023028,  0.09659237,
        0.5014185 ])",0.22915510487830335,0.24654308802273175,37o95,37_92_
53,"     fun: 0.23365054782604147
     jac: array([-0.00048915, -0.00055109,  0.00109285, -0.00019221,  0.00056187,
       -0.00117587])
 message: 'Optimization terminated successfully'
    nfev: 445
     nit: 60
    njev: 60
  status: 0
 success: True
       x: array([ 2.48641707, -0.90361232,  0.72550228, -0.02633568,  0.10874245,
        0.49997489])",0.23365054782604147,0.1416980955623663,37o95,101_92_
54,"     fun: 0.22964679471971391
     jac: array([-0.00070256, -0.00088758,  0.00176718, -0.00031045,  0.0003386 ,
       -0.00144777])
 message: 'Optimization terminated successfully'
    nfev: 979
     nit: 134
    njev: 134
  status: 0
 success: True
       x: array([ 2.5423612 , -1.        ,  0.73752025, -0.03946814,  0.10900894,
        0.55938572])",0.22964679471971391,0.22878756305243914,37o95,37_57_
55,"     fun: 0.2171320207721794
     jac: array([-4.66983765e-05, -1.64675526e-03,  6.60362095e-03,  1.57010183e-03,
        3.34884971e-03, -5.23281582e-02])
 message: 'Optimization terminated successfully'
    nfev: 1255
     nit: 172
    njev: 172
  status: 0
 success: True
       x: array([18.44532713, -0.04244612,  0.50101187,  0.10613219,  0.2662886 ,
        0.05322377])",0.2171320207721794,0.6615917533506913,37o95,5_41_
56,"     fun: 0.2298671086872396
     jac: array([-9.16091725e-04, -1.34297833e-03,  2.34984048e-03, -2.75898725e-04,
        5.39906323e-05, -1.98470242e-03])
 message: 'Optimization terminated successfully'
    nfev: 913
     nit: 125
    njev: 125
  status: 0
 success: True
       x: array([ 2.5023914 , -1.        ,  0.73623941, -0.0207576 ,  0.10303338,
        0.57800976])",0.2298671086872396,0.23020096363698325,37o95,37_64_
57,"     fun: 0.2260512417149878
     jac: array([ 7.66776502e-05,  3.73383984e-04, -5.84624708e-04, -9.97260213e-06,
        7.67149031e-05,  4.31736931e-04])
 message: 'Optimization terminated successfully'
    nfev: 823
     nit: 114
    njev: 114
  status: 0
 success: True
       x: array([ 2.47105735, -1.        ,  0.73436143, -0.0110672 ,  0.10548008,
        0.59345988])",0.2260512417149878,0.29568459280714904,37o95,92_64_
58,"     fun: 0.2270524218737102
     jac: array([ 0.00105769,  0.00213268, -0.00358192,  0.0001151 , -0.00036813,
        0.0029739 ])
 message: 'Optimization terminated successfully'
    nfev: 441
     nit: 60
    njev: 60
  status: 0
 success: True
       x: array([ 2.47758374, -0.89432366,  0.73383496, -0.03252218,  0.10340725,
        0.5037298 ])",0.2270524218737102,0.27067019570676437,37o95,37_101_
59,"     fun: 0.2324365951302693
     jac: array([ 1.36923045e-05,  4.46254387e-04, -1.24309026e-03, -9.79021192e-04,
        2.48810276e-04,  3.55366617e-04])
 message: 'Optimization terminated successfully'
    nfev: 450
     nit: 61
    njev: 61
  status: 0
 success: True
       x: array([ 2.31815537, -0.69902388,  0.71523573, -0.02825761,  0.11956926,
        0.42828368])",0.2324365951302693,0.17938171968439892,37o95,92_57_
60,"     fun: 0.21086760027935583
     jac: array([-2.78344378e-04, -5.15040010e-05,  2.20155343e-04, -1.67775899e-04,
       -2.53448263e-04, -3.82676721e-04])
 message: 'Optimization terminated successfully'
    nfev: 573
     nit: 79
    njev: 79
  status: 0
 success: True
       x: array([ 2.59911136, -1.        ,  0.74216661, -0.09622379,  0.10163442,
        0.56375135])",0.21086760027935583,0.4669999497424813,37o95,37_41_
61,"     fun: 0.23074575719179088
     jac: array([-0.00029688, -0.00119223,  0.000456  , -0.00039819, -0.00022786,
       -0.00095691])
 message: 'Optimization terminated successfully'
    nfev: 207
     nit: 29
    njev: 29
  status: 0
 success: True
       x: array([ 1.97874834, -0.15207417,  0.7735748 , -0.13620199,  0.11897136,
        0.28673142])",0.23074575719179088,0.2386136188191933,37o95,5_64_
62,"     fun: 0.229268228459644
     jac: array([-1.94184482e-04, -9.29459929e-07,  2.85154209e-04,  2.04009935e-04,
       -2.80594453e-04, -1.18514523e-04])
 message: 'Optimization terminated successfully'
    nfev: 950
     nit: 131
    njev: 131
  status: 0
 success: True
       x: array([ 2.63299812, -1.        ,  0.73095889, -0.06315808,  0.12020269,
        0.51316011])",0.229268228459644,0.2519206811127988,37o95,101_64_
63,"     fun: 0.23213794051753386
     jac: array([ 5.51450998e-04,  1.35975331e-03, -2.54017301e-03, -1.04686245e-04,
        5.17349690e-05,  1.84458122e-03])
 message: 'Optimization terminated successfully'
    nfev: 824
     nit: 114
    njev: 114
  status: 0
 success: True
       x: array([ 2.54963719, -1.        ,  0.72922166, -0.02143814,  0.10241989,
        0.54458897])",0.23213794051753386,0.1801429011460249,37o95,64_41_
64,"     fun: 0.2125785219432319
     jac: array([-2.47068703e-04,  2.03102827e-05,  3.56879085e-04, -7.50049949e-05,
        1.42801553e-04, -1.68399885e-04])
 message: 'Optimization terminated successfully'
    nfev: 340
     nit: 48
    njev: 48
  status: 0
 success: True
       x: array([ 2.15532541, -1.        ,  0.7443966 , -0.13818323, -0.06179226,
        0.94296448])",0.2125785219432319,0.2660578109810375,3l6s4,101_57_
65,"     fun: 0.22040753069886856
     jac: array([-0.0019414 , -0.00234825,  0.00372899, -0.00041937,  0.00020991,
       -0.00203564])
 message: 'Optimization terminated successfully'
    nfev: 336
     nit: 47
    njev: 47
  status: 0
 success: True
       x: array([ 2.2226588 , -1.        ,  0.67134138, -0.09350533,  0.02010247,
        0.72833665])",0.22040753069886856,0.07615772669759972,3l6s4,64_57_
