avg_rmse,med_rmse,med_rmse_fit,sd_rmse,min_rmse,max_rmse,subj
0.2549239112526857,0.2700965602292491,0.2414667271913945,0.10239466297731795,0.0813744604175879,0.399332269986588,0xmq6
0.08535387486187877,0.08040998367564206,0.09193658255934664,0.024307225277133655,0.0401449254981754,0.1264829039093122,19bq6
0.11532666707657913,0.10309533644931525,0.11883170915328445,0.050100474901504675,0.0242116699896854,0.2355638790908029,1z0ca
0.22353698162983465,0.20692411270095945,0.2307312892678021,0.09046174836266019,0.1041696949350472,0.4276454162184402,37o95
0.21116261408270462,0.22760788173515972,0.22047851257315526,0.06601403614494507,0.0591896346949654,0.3024840554770419,3l6s4
0.05393334911201734,0.0486893652874236,0.0565220508747168,0.019632071768352355,0.0314578292034202,0.1031607195570227,46vpz
0.2630336840222978,0.2629174162707357,0.25810682201031077,0.06383794265964722,0.1547392384645695,0.3885588997612846,520tj
0.1497330358347524,0.13845864634737806,0.1704283798973251,0.054690549590609594,0.0701753185323674,0.3077636992244087,6r8qk
0.033639101666435724,0.031378451909656005,0.0383881179190983,0.018298939502600982,0.0054372701803481,0.0684148496720813,6yaxg
0.9742135024487637,0.19562146149338425,0.20150245850987397,2.9326879886670283,0.0849544259510835,2.0,7df33
0.1443967086626406,0.12849375793878084,0.1628927075040265,0.08051953438696634,0.0361316992724471,0.3272150504619751,89w87
0.1865823322696068,0.16156153808278406,0.1997402800808488,0.10316851805574295,0.0583612915121533,0.4546647005822901,8kyd7
0.10137616375218057,0.09204301514413349,0.14586677292286643,0.04717302661543255,0.0199150415282983,0.1992902061308018,9gjbe
0.16069436030896195,0.1407284811493062,0.1727527550164886,0.07366376387886513,0.0520858268713938,0.2949371330198741,ar5vx
0.08142255322087787,0.0849747257933744,0.08521480565904735,0.04425280518889908,0.0184938165671946,0.1924872917417338,chb6q
0.18847405493648092,0.1832945679076013,0.2064333643474368,0.08579171098277816,0.0452591157213751,0.3718299171615269,czgyu
0.13943233681225173,0.1390759481729657,0.13393948662015376,0.06421584731108824,0.0423197299548067,0.3081991681395495,eunhf
0.18269235169741077,0.1706026191688764,0.18923274276736765,0.08218450071125866,0.0462367232454842,0.3241856039068819,faow1
0.11877345651138624,0.10666062265304535,0.11243016561196795,0.06914386784130615,0.0208779067452846,0.2599218552465904,fax28
0.09677830089461448,0.098905772533754,0.12156494192404074,0.054516954640170145,0.0205636484298525,0.2022053343872673,fpt0a
0.057492739877273547,0.0557377038716116,0.06129704287206035,0.02261262861497151,0.0216787985203265,0.0938244826964551,h647a
0.1255982191261197,0.1182930111621737,0.1206332947937309,0.04954499040012941,0.0638032785647172,0.2391294102547737,hvjjw
0.30269285424218645,0.29986079739689636,0.30930396990727005,0.1351410938174836,0.0359029663869689,0.570526633645764,hxal4
0.21850663431134745,0.21186599725962013,0.22566145118896885,0.09803299334820648,0.1030076072671736,0.4538934229804731,j49v1
0.2302275755507957,0.2636238919192234,0.23815611603867692,0.08839054308226421,0.0525437287149875,0.355485783517419,jeu26
0.2760927013902608,0.265170727698843,0.26723054169340177,0.09402949465632561,0.1015505192272349,0.4154628396188586,jmzs9
0.05945192589878488,0.05657850451329125,0.05692094842377935,0.02337806709495493,0.0238413156909205,0.1082549296613378,jv7jg
0.18649636871394754,0.1771844451681647,0.1889035523309777,0.047861569418330245,0.0985772873997511,0.2982054347859099,k02z1
0.1273175637219862,0.1390491161243346,0.12835914649969035,0.05091053878715452,0.0533522934509537,0.2471731796505664,kuoa6
0.05869264497337822,0.05170483462004625,0.0660763471555566,0.03296024371300683,0.0154987376427412,0.1136937762257438,kwqcc
0.21407193406302952,0.18895677109992398,0.22919199524421974,0.08162358517575115,0.1044782848180233,0.3638268305224906,mbx6w
0.14474842461407533,0.1179467903482722,0.16154499990257198,0.0722472340805576,0.0804135536128527,0.3810005656860552,mh0hn
0.11111654852657708,0.0988436236983976,0.11649622596850864,0.05627121350306458,0.0465376101065836,0.2689657858156644,mrx1q
0.3223298087591784,0.2936827413048218,0.3637946869781178,0.17785731141486819,0.0998821478467241,0.6317840110800813,ms8r4
0.10954039520704603,0.07770783666163861,0.13969957102146563,0.08040899731673219,0.0265273691545984,0.2791800349725721,n0htt
0.07369460521665085,0.058999604996420846,0.081434679577501,0.03977752307288577,0.0354745450020028,0.1854919328804204,njzz4
0.18459762514784475,0.18215507767660233,0.18448731377607697,0.07092908296482237,0.0784268709663241,0.3754707795723134,nq3sp
0.18626625069808467,0.185437045547198,0.189933946875149,0.09429697815048978,0.0372139146865766,0.4221331708895774,nqfzn
0.1997363298678036,0.19639683833801755,0.22439173363981715,0.1034353994107289,0.0342557526238,0.3859736723626988,nyp52
0.17146264484831672,0.17378538422263526,0.17832267006037816,0.06237613422450445,0.06382470163745,0.2903716724841613,oveao
0.1918855341653734,0.18843529740685536,0.1796756283603927,0.07244567942970552,0.0853667147590654,0.3498335060480012,pshnw
0.158817355584302,0.15611638273091932,0.15643695125019164,0.07089679407263298,0.0581495497202238,0.2970680416108697,pu7uh
0.1658597536478179,0.14298640545028546,0.18833024422174022,0.08112605231920919,0.033117733383643,0.3166032170101436,q22fa
0.22462127696054707,0.21031433627827772,0.2302536062917657,0.07723296031057095,0.1117850453764674,0.3729157599080885,qrbxe
0.17288154135897382,0.1826341847724675,0.1865749790791578,0.07305911068686516,0.0524745287351036,0.3321410081017991,quzfn
0.17647736951818313,0.15738996774259445,0.1710421877734673,0.0756453213060637,0.0958569500290573,0.3720222877552464,r1g8p
0.11914320173439147,0.12742644405260004,0.12423404009979741,0.04618898299850971,0.051085272364698,0.1871759043646462,r4ron
0.13022414668437213,0.10234694476814796,0.13310406198896865,0.07912607755362545,0.009232317346,0.3621115833676763,re1sg
0.11856918639164479,0.1317587825601333,0.119694904028881,0.04796571775974587,0.0262106667456806,0.2233855945938618,rq280
0.1414071564960081,0.12030462577188185,0.13949068007513654,0.05315827293797957,0.0668619823758556,0.2368062285382418,rsw55
0.0800875309041648,0.0711063409594289,0.0789179789816447,0.0408994913912054,0.0292772453311876,0.1575450889327783,s4tsr
0.11437923143854606,0.1078295047362913,0.1102742545708026,0.035939767730261765,0.0601956056697603,0.1842875549984667,sdx2b
0.25058508461238965,0.2380916377649926,0.2245896915038058,0.10352454826756304,0.1201774742610011,0.4488322736555461,tg4o2
0.09069744877823514,0.09036162002092199,0.1052386307113243,0.03251778762776807,0.0434112567746577,0.1669182654130998,u0pc9
0.21344666510776403,0.17455304353956508,0.21437297751406564,0.11262033806338535,0.0524012632862989,0.4204538757667315,wtr4q
0.11787876233784736,0.12025603359572705,0.10660661192697095,0.02805682473905355,0.0668990138662253,0.1666355083166543,xj6bc
0.08703115257857183,0.0799109761200454,0.09182585238311056,0.03423092572840995,0.0402213240311571,0.153916259409496,z19vf
0.18530450642962226,0.1997114436641967,0.21973973709300695,0.07224356369822768,0.0403511589148119,0.332197648862585,zouzq
0.16571763222012723,0.15364243659105464,0.16503003044057085,0.06091199520319878,0.0829152418853892,0.2877916490412306,zv0ou
